monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
RSGW00033,Nitrate,2006,0.05,1
FRBSS000JEBW,Nitrate,2006,2.5,6
FRBSS001MPAJ,Nitrate,2006,4.0,3
ES020ESPF004300211,BOD5,2006,0.0,7
CZVP7502,Nitrate,2006,2.9,2
RSLW00017,Nitrate,2006,0.422718,3
CZPOD_1152,Chlorophyll a,2006,3.8,6
ATPG92100032,Ammonium,2006,0.01,1
RSLW00066,Nitrate,2006,0.375016,3
FRDR06041800,Chlorophyll a,2006,0.698,5
FRBSS001VUVX,Ammonium,2006,0.05,2
FRBSS002KMHP,Nitrite,2006,0.02,6
FRHR03142520,Nitrate,2006,2.796356,12
FRGR04174520,Phosphate,2006,0.032904,12
FRFR05130000,Nitrite,2006,0.012047,12
IT06GO003,Ammonium,2006,0.02284,12
FRHR03264965,Nitrate,2006,3.789938,12
FISW_40,Total phosphorus,2006,0.003,4
ATFW71560407,Phosphate,2006,0.0025,12
FISW_536,Phosphate,2006,0.001,2
RSRW00006,Chlorophyll a,2006,5.92,5
ITBMS32LN0600,Secchi depth,2006,2.15,2
IT09S1301,Nitrate,2006,0.895037,11
FRFR05137000,Nitrite,2006,0.006594,6
FRBSS000LAHQ,Nitrite,2006,0.01,2
ATPG20803072,Nitrate,2006,10.04741,1
LTR433,Nitrite,2006,0.009917,12
FRGR04146418,Nitrite,2006,0.046667,12
PT316T169,Nitrate,2006,11.25,2
BG1OG00094MS190,Nitrate,2006,0.71103,4
FISW_677,Secchi depth,2006,2.741,12
ATPG31300182,Nitrite,2006,0.04025,1
EL03110303,Nitrate,2006,32.35,6
BG3MA00213MS0090,Phosphate,2006,0.823,4
ES030ESPFTA55210001,BOD5,2006,0.416667,12
SE709218-169710,Nitrate,2006,0.071,4
NO002-28193,Secchi depth,2006,10.109091,11
FISW_978,Phosphate,2006,0.014,4
PT04G10,Nitrate,2006,0.936682,9
FRHR03086100,Ammonium,2006,0.019432,12
NO036-38519,Total phosphorus,2006,0.003727,11
FRAR01100000,Nitrate,2006,4.778259,10
EESJA8211000,Nitrate,2006,2.283395,12
PT20E02,Ammonium,2006,0.134743,10
FRBSS002EFMF,Ammonium,2006,0.05,2
FRGR04102500,Nitrate,2006,5.359363,12
DESM_DESN_OBF26800,Nitrate,2006,2.712843,11
NO170-40955,Total organic carbon (TOC),2006,2.5,1
FRBSS001RHMB,Nitrate,2006,6.356,5
FRHR03098000,Total phosphorus,2006,0.030833,12
EL10071021,Nitrate,2006,1.0,2
SE713131-144608,Chlorophyll a,2006,1.8,3
PLGW2000121_005,Nitrate,2006,7.37,1
EL04020405,Ammonium,2006,0.1,2
PL01S1102_0646,Secchi depth,2006,5.42857,7
FRGR04041800,Nitrite,2006,0.062899,12
EL11011126NEW,Ammonium,2006,0.1,1
EL07300701,Nitrate,2006,1.0,4
ESCHC2063,Phosphate,2006,0.06683,1
ATPG32400552,Nitrite,2006,0.0225,1
DESM_DEBY_11801,Phosphate,2006,0.008,26
FRDR06041800,Nitrite,2006,0.013696,6
FRAR01141100,Total phosphorus,2006,0.1495,10
RSLW00064,Total organic carbon (TOC),2006,4.7534,3
NO084-38524,Phosphate,2006,0.001125,4
PT17M02,BOD5,2006,3.0,11
EL03030307,Nitrite,2006,0.05,3
FRDR06205480,Ammonium,2006,0.093923,6
FRBSS001XBGZ,Nitrite,2006,0.01,2
ES020ESPF004300055,Nitrate,2006,4.144002,3
FRGR04214000,Nitrate,2006,3.733485,12
PT07H06,Total phosphorus,2006,0.052917,12
EL05010508,Nitrite,2006,0.05,4
BG3MA00471MS0490,Phosphate,2006,0.065,2
EL03230310,Nitrate,2006,54.583333,6
ES030ESPFTA59611003,Total phosphorus,2006,0.161,6
NLD_GMW34B000204_001,Ammonium,2006,6.188,1
FRGR04184830,Total phosphorus,2006,0.088333,12
FRBSS001QCLJ,Nitrate,2006,40.6,2
FRBSS001QFVT,Nitrite,2006,0.05,8
RSLW00067,Nitrite,2006,0.0015,3
DESM_HE_115,Ammonium,2006,0.169894,26
ATPG40410012,Ammonium,2006,0.00925,1
FISW_169,Secchi depth,2006,1.975,4
EL10041001,Nitrite,2006,0.05,4
CHNTG38,Total phosphorus,2006,0.02,1
FRBSS000BBBW,Ammonium,2006,0.34,1
ATPG61020012,Nitrite,2006,0.005,1
FISW_410,Ammonium,2006,0.025984,3
HR25071,Nitrate,2006,1.981882,26
ATPG70327082,Nitrite,2006,0.01,1
PT3NN1,Ammonium,2006,0.04,1
ES020ESPF004300033,Nitrite,2006,0.048488,12
FRFR05015100,Total phosphorus,2006,0.045,6
IT05362,Total phosphorus,2006,0.009667,6
DEGM_DEBY_4110592000052,Nitrite,2006,0.02,2
RSLW00076,Phosphate,2006,0.0133,3
RSLW00026,BOD5,2006,1.64,3
DEGM_BB_34495033,Nitrate,2006,0.044,2
PT572A16,Nitrite,2006,0.0055,2
DESM_DEMV_200010,Phosphate,2006,0.502,5
PT24J11S,Ammonium,2006,0.043306,12
PL02S0101_0456,Total phosphorus,2006,0.206,24
CHNTG20,Nitrite,2006,0.01,1
DEGM_DEBY_4110812900015,Nitrate,2006,15.5,2
FRFR05056000,Nitrite,2006,0.006341,12
SE690530-152405,Total organic carbon (TOC),2006,8.8,16
ATFW53210017,Nitrate,2006,0.565023,12
ES030ESPFTA59611004,Phosphate,2006,0.178865,3
FRDR06057700,Ammonium,2006,0.116918,12
RSLW00005,Total organic carbon (TOC),2006,1.8,3
FRFR05024000,Nitrite,2006,0.014964,6
ATPG32400032,Nitrate,2006,9.275,1
EL01060103,Nitrate,2006,6.366667,3
HU101178874,Total organic carbon (TOC),2006,8.375,16
EL12061210NEW,Ammonium,2006,0.1,6
EL01060103,Ammonium,2006,0.1,4
FRGR04124850,BOD5,2006,3.19625,8
FRHR03265993,Ammonium,2006,0.092628,12
ATFW31000067,Total phosphorus,2006,0.047364,11
IT13S-P-V-C4S,Nitrate,2006,1.0,1
NO139-41195,Dissolved organic carbon (DOC),2006,4.3,1
FRHR03018951,Phosphate,2006,0.013189,12
EESJA3851000,Nitrate,2006,11.15,2
RO81100,Ammonium,2006,0.252843,4
ATPG30801102,Nitrate,2006,55.425,1
IT03POOG3CH2LN1LO1,Ammonium,2006,0.910343,41
FRBSS000VXYM,Nitrate,2006,39.0,1
FRBSS002MFVH,Nitrate,2006,2.86,3
FISW_121,BOD5,2006,1.582153,17
DEGM_DEBW_600-517-2,Nitrate,2006,10.0,1
EL04060407,Ammonium,2006,0.1,2
CZVP7728,Nitrite,2006,0.065,2
FRFR05067950,Nitrite,2006,0.00558,6
FRBSS001BGYE,Ammonium,2006,0.05,2
ATPG92200522,Ammonium,2006,0.005,1
ES030ESPFTA67813004,Total phosphorus,2006,1.96667,3
ATPG41812072,Ammonium,2006,0.01,1
ATPG20812052,Nitrate,2006,34.140568,1
FRDR06139500,Total phosphorus,2006,0.135,12
FRBSS002EURG,Nitrite,2006,0.02,6
DEGM_DENW_100150020,Nitrite,2006,0.0656,1
HU101179033,Total phosphorus,2006,0.08,8
DEGM_DEBY_4110632600034,Nitrite,2006,0.01,2
ES030ESPFTA58007003,Phosphate,2006,0.379464,1
EL08010803NEW,Ammonium,2006,0.1,6
SIP06360,Nitrate,2006,110.25,4
LTR151,Total organic carbon (TOC),2006,10.2942,12
CZVP7412,Ammonium,2006,0.117,2
ATPG60652362,Ammonium,2006,0.01,1
CZPP0293,Nitrate,2006,1.9,2
RSLW00052,Nitrate,2006,0.48002,3
DEGM_BB_31464700,Ammonium,2006,0.4955,2
DEGM_DENI_40502121,Ammonium,2006,0.06,1
NO015-40627,Dissolved organic carbon (DOC),2006,0.73,1
RSLW00037,Nitrate,2006,0.374716,3
FRBSS001HKLJ,Nitrate,2006,1.0,1
FRGR04215800,Chlorophyll a,2006,24.5375,8
FRDR06027700,Nitrite,2006,0.00913,12
FRCR02067150,BOD5,2006,2.33333,6
PLGW200047_003,Ammonium,2006,0.12,1
FRBSS001FVUH,Nitrite,2006,0.01,2
FRDR06003600,Ammonium,2006,0.069633,12
PL02S1401_1337,Chlorophyll a,2006,7.0,9
EL10061013,Nitrate,2006,16.7,1
LTR33,Total phosphorus,2006,0.113417,12
RSLW00072,Chlorophyll a,2006,10.3517,3
DEGM_DENI_40507661,Ammonium,2006,2.96,1
SE653621-125394,Total phosphorus,2006,0.011,12
FRFR05234019,Phosphate,2006,0.044596,6
CZPOD_1141,Ammonium,2006,0.037477,12
DESM_DEMV_0303070035,Nitrate,2006,1.766873,25
LTR432,Nitrite,2006,0.014167,12
EESJA0424000,Nitrite,2006,0.004,1
HU101178955,Nitrite,2006,0.01175,4
PT611F262,Nitrate,2006,43.5,2
DEGM_DERP_2628240800,Nitrate,2006,73.0,1
PT14O01,Nitrate,2006,2.663751,11
RSGW00014,Nitrite,2006,0.003,1
DESM_SH_123030,Ammonium,2006,0.25784,12
LTR11,Ammonium,2006,0.097106,12
FRFR05135100,Phosphate,2006,0.03459,10
FRDR06060000,Total phosphorus,2006,0.015,6
SE655455-136581,Secchi depth,2006,4.9,5
NO012-40688,Ammonium,2006,0.010087,2
FRFR05165000,Total phosphorus,2006,0.078,10
EL04070401,Ammonium,2006,0.1,4
FISW_651,Chlorophyll a,2006,7.5,1
FRCR02001050,Chlorophyll a,2006,2.4375,12
FISW_524,Secchi depth,2006,2.05,2
FRFR05157750,Nitrite,2006,0.0175,6
FRBSS000VWHR,Nitrate,2006,65.728571,7
ES020ESPF004300042,Nitrate,2006,2.65143,4
RO86801,Ammonium,2006,0.317802,4
FISW_198,Secchi depth,2006,0.85,2
ES020ESPF004300001,Nitrate,2006,1.750373,2
DEGM_DERP_2378230200,Nitrite,2006,0.01,2
ES050ESPF30105,BOD5,2006,0.0,1
IT09S1196,BOD5,2006,1.4583,11
ES020ESPF004300068,Nitrate,2006,0.150081,4
CZPP0284,Nitrite,2006,0.00625,2
EESJA7675000,BOD5,2006,1.350602,12
FRDR06166720,Phosphate,2006,0.034807,6
FRGR04044000,Chlorophyll a,2006,8.4375,8
FRBSS001JBDP,Nitrate,2006,41.5,3
SE666294-137309,Ammonium,2006,0.01599,12
EL09150906,Nitrate,2006,18.875,4
PT250C34,Nitrite,2006,0.02,2
RSLW00010,Phosphate,2006,0.0158,3
FRFR05152000,Ammonium,2006,0.050848,12
DEGM_DERP_2674255200,Nitrate,2006,7.9,1
FRBSS001TXPD,Nitrite,2006,0.05,2
EESJA7837000,Total organic carbon (TOC),2006,14.5533,6
LTL177,Secchi depth,2006,4.5125,8
LVV0100100,Total phosphorus,2006,0.071917,12
FRBSS000UNDQ,Nitrite,2006,0.01,2
DK78-796-18,Ammonium,2006,0.006667,6
FRHR03093900,BOD5,2006,0.877273,11
ATPG10002942,Ammonium,2006,0.01,1
FRHR03013300,BOD5,2006,2.45833,12
FRBSS001XMWB,Ammonium,2006,0.05,2
BG3MA00017MS0020,Nitrite,2006,0.025,12
CZPP0300,Ammonium,2006,0.05,2
LTL65,Phosphate,2006,0.01105,8
LTGWM511_35978,Ammonium,2006,0.05,1
EL09040904,Nitrite,2006,0.05,2
ES010ESPFMS006FQ,Nitrate,2006,0.782033,12
BERW_02280,Phosphate,2006,0.5972,13
FRBSS001WWWV,Nitrite,2006,0.01,1
FRBSS002BCRZ,Nitrite,2006,0.01,1
FRBSS002JABQ,Ammonium,2006,0.05,3
ATPG32100372,Ammonium,2006,0.02575,1
ATFW52120427,Total organic carbon (TOC),2006,0.720833,12
FISW_227,Secchi depth,2006,0.6,5
FRFR05096000,Nitrite,2006,0.007609,12
ATKK60207042,Nitrate,2006,5.875,1
PL01S1301_1691,Total phosphorus,2006,0.855,12
FRGR04097200,Chlorophyll a,2006,11.6163,8
SE741340-153576,Secchi depth,2006,10.0,1
FISW_459,Chlorophyll a,2006,2.9,1
FRGR04158800,Nitrite,2006,0.00558,12
FRGR04020010,Chlorophyll a,2006,4.8325,8
EL03130304,Nitrite,2006,0.0625,2
FRHR03250475,Nitrate,2006,5.754539,12
FRDR06027700,Chlorophyll a,2006,12.8029,7
FISW_219,Phosphate,2006,0.024,2
FRHR03012100,Nitrate,2006,5.920136,6
FRHR03205000,BOD5,2006,1.905,6
FISW_491,Ammonium,2006,0.017989,2
PL01S0801_1343,Ammonium,2006,0.454717,11
DEGM_DEBY_4110793500027,Ammonium,2006,0.03,2
DESM_DEBY_11233,Nitrate,2006,3.000125,26
FRBSS000ENGY,Ammonium,2006,0.01,2
PT24J11S,Chlorophyll a,2006,6.82167,12
DEGM_BB_35416130,Nitrite,2006,0.03,2
FRBSS002FKRA,Ammonium,2006,0.097,1
FRDR06205480,Chlorophyll a,2006,0.9975,4
PT285C105,Nitrite,2006,0.02,2
FISW_620,Chlorophyll a,2006,14.02,5
FRBSS002NMJR,Nitrate,2006,7.85,2
EL07170701,Nitrite,2006,0.05,4
FISW_48,Total organic carbon (TOC),2006,6.65,4
RSRW00021,Ammonium,2006,0.033079,24
LV915D7_24564,Nitrite,2006,0.0006,1
DESM_DEMV_UECKER_3,Nitrite,2006,0.023,26
PL02S1401_1303,Chlorophyll a,2006,2.063,8
LTGWM141_35972,Nitrite,2006,0.05,1
CZPP0469,Nitrate,2006,8.4,2
FRB1R02106900,Chlorophyll a,2006,4.8875,12
ES020ESPF004300075,BOD5,2006,0.183333,12
SIP50420,Nitrate,2006,11.6,4
DEGM_BB_30390004,Nitrite,2006,0.03,2
CHNTQ08,Nitrate,2006,0.85,4
IT09S1149,Ammonium,2006,0.01559,1
DEGM_DEBY_1131793900050,Nitrate,2006,5.95,2
CZVB9752,Nitrite,2006,0.0285,2
FRHR03226540,BOD5,2006,1.58667,12
CHNTQ11,Nitrate,2006,4.2875,8
FRBSS000KGWG,Nitrate,2006,29.05,2
EL05150509,Nitrite,2006,0.05,1
FRFR05022100,Total phosphorus,2006,0.0625,6
CHLW-1619,Nitrate,2006,0.657694,12
FRDR06154000,Phosphate,2006,0.246096,12
EL01180106,Ammonium,2006,0.1,1
RO46500,BOD5,2006,3.89,4
ATPG80412152,Nitrite,2006,0.011,1
DEGM_BB_28350010,Nitrate,2006,0.155,2
SKS026090,Nitrate,2006,82.1,1
FISW_486,Secchi depth,2006,0.8,2
FRFR05069900,Phosphate,2006,0.022842,6
PL02S1301_1186,Ammonium,2006,7.496338,12
PL01S0201_0821,BOD5,2006,2.784,26
NO027-38543,Ammonium,2006,0.008259,15
CHNTG13,Ammonium,2006,0.03,1
FISW_2261,Phosphate,2006,0.015,1
LV901D6_24550,Nitrate,2006,1.17,1
FRBSS002JZMM,Ammonium,2006,0.05,2
IT0542,Phosphate,2006,0.045833,12
BG3TU00579MS0090,Ammonium,2006,0.440726,4
FRDR06162000,Chlorophyll a,2006,0.931429,7
EESJA5293000,Ammonium,2006,0.01,4
DEGM_DENW_110200020,Nitrate,2006,0.22134,1
NO139-40947,Dissolved organic carbon (DOC),2006,1.3,1
DEGM_DEBW_10-320-8,Nitrite,2006,0.01,6
DESM_NW107610,Total phosphorus,2006,0.103,22
BERW_03621,Total phosphorus,2006,0.0645,12
IT09S1303,Total phosphorus,2006,0.0287,4
ATPG31200392,Nitrite,2006,0.036,1
FISW_940,Nitrate,2006,0.013,5
IT09S1299,Nitrate,2006,1.250052,5
FRGR04023130,Phosphate,2006,0.03391,12
NO247-41612,Nitrate,2006,0.0005,1
PLGW200090_005,Nitrate,2006,14.24,1
ATPG60611522,Nitrate,2006,44.575,1
DEGM_DERP_2391263400,Nitrate,2006,345.0,2
EL04130403,Nitrate,2006,14.975,4
LVV0320200,Nitrite,2006,0.00875,4
LV908A8_24557,Nitrate,2006,6.7,1
ATFW72250107,Nitrite,2006,0.00075,12
FISW_464,Ammonium,2006,0.006996,6
FRHR03156995,Total phosphorus,2006,0.069167,12
ATFW61400147,Total organic carbon (TOC),2006,3.10833,12
FRGR04036500,Nitrate,2006,1.774534,12
FISW_958,Nitrate,2006,0.047,17
FRGR04085500,Total phosphorus,2006,0.059167,12
ATPG61045212,Ammonium,2006,0.01,1
ATPG10000352,Nitrite,2006,0.01,1
FRBSS001YRJA,Nitrate,2006,12.5,4
NLD_GMW28A000159_001,Nitrate,2006,6.347,1
ES091R0555,Nitrate,2006,1.046544,2
FRHR03175000,BOD5,2006,1.725,6
FRHR03059000,Nitrate,2006,9.119199,12
DEGM_DERP_2642220100,Nitrate,2006,48.45,2
CHNTQ30,Ammonium,2006,0.03,1
FRDR06177000,Total phosphorus,2006,0.025,6
FRBSS001QARJ,Nitrate,2006,3.747143,7
FRBSS002HYFN,Nitrate,2006,1.0,1
DEGM_DENI_9700232,Ammonium,2006,0.62,1
DEGM_DEBY_4110582900010,Nitrite,2006,0.01425,2
FRGR04028450,Nitrite,2006,0.003804,12
IT09S1284,Ammonium,2006,0.094584,5
FRDR06047200,Total phosphorus,2006,0.114167,12
PT29L01,BOD5,2006,2.0,8
FRBSS002ENEH,Nitrite,2006,0.03,1
FRGR04033300,Ammonium,2006,0.021052,12
CHNTG22,Ammonium,2006,0.03,1
HU101179631,Phosphate,2006,0.040417,12
HR40421,Phosphate,2006,0.008,12
FISW_960,Chlorophyll a,2006,1.9,2
ES091R0288A,BOD5,2006,0.416667,12
SE690617-134197,Phosphate,2006,0.002,4
DEGM_DEBW_1-173-4,Ammonium,2006,0.0125,6
FRGR04082375,Chlorophyll a,2006,2.01125,8
LTR11,BOD5,2006,3.570401,12
DESM_DEMV_250011,Nitrate,2006,0.882037,5
EL13051312,Ammonium,2006,0.1,4
SE641603-144848,Ammonium,2006,0.022986,4
FRBSS001EUDY,Nitrate,2006,20.108333,12
ATFW80224047,BOD5,2006,1.97273,11
BG2G00000TJMP131,Nitrate,2006,2.315,2
SE641071-127372,Phosphate,2006,0.008,12
ATFW21530157,Total organic carbon (TOC),2006,0.775833,12
FRBSS002JBDT,Nitrate,2006,2.9,2
PL01S0201_0818,Nitrite,2006,0.015,26
FRFR05157750,Phosphate,2006,0.010877,6
CZVP8220,Nitrite,2006,0.005,2
HU101179206,Nitrate,2006,1.479232,24
DEGM_DEBW_1-710-1,Nitrite,2006,0.01,1
FRGR04200595,Nitrite,2006,0.029928,12
FRBSS000PXAY,Nitrate,2006,16.6,3
LTR137,BOD5,2006,2.377868,12
SE657562-159772,Total phosphorus,2006,0.015,6
ATPG31200442,Ammonium,2006,0.01,1
FRBSS001RQQM,Nitrate,2006,43.1,25
RSLW00011,Nitrite,2006,0.0522,3
PT32NN1,Ammonium,2006,0.04,2
FRFR05007600,Nitrite,2006,0.015826,10
DESM_DENI_48132055,Total organic carbon (TOC),2006,7.12,26
FRGR04086500,BOD5,2006,1.21875,8
FRHR03068100,Nitrate,2006,15.135329,12
BERW_02280,BOD5,2006,5.8,10
DEGM_DENI_9700211,Nitrate,2006,0.44,1
RO24300,Ammonium,2006,0.379764,4
IT03POTIMOLN1LO1,Total phosphorus,2006,0.013562,8
FRHR03044170,Ammonium,2006,0.038865,6
RO22700,BOD5,2006,2.94,4
EL09090902,Nitrite,2006,0.05,4
FRDR06161500,Nitrite,2006,0.00558,6
FISW_409,Total phosphorus,2006,0.093,12
PL01S0701_1077,Ammonium,2006,1.102315,12
SE644987-152393,Secchi depth,2006,5.0,3
FRFR05011500,Nitrate,2006,5.636364,10
ATKK40916012,Ammonium,2006,0.01,1
IT09S1053,Total phosphorus,2006,0.04364,1
FRGR04108000,Nitrite,2006,0.036384,22
EL11041105,Ammonium,2006,0.1,4
LVV0430200,BOD5,2006,1.755,4
FISW_750,Ammonium,2006,0.142711,13
RO120294010,Nitrate,2006,0.625026,4
ES030ESPFTA58106001,Phosphate,2006,1.63511,6
FRBSS000KSXQ,Nitrate,2006,18.1,3
EL11011126NEW,Nitrite,2006,0.05,1
FRBSS000RNYT,Nitrite,2006,0.01,2
HR10001,Chlorophyll a,2006,11.6575,12
SE648892-134530,Ammonium,2006,0.150906,12
FISW_21,Ammonium,2006,0.005097,6
EL03170304,Ammonium,2006,0.1,6
IT1313CP,Chlorophyll a,2006,2.8,2
FRHR03127370,Phosphate,2006,0.148746,12
ES030ESPFTA48801002,BOD5,2006,6.0,2
FRBSS000RKFZ,Ammonium,2006,0.14,1
DESM_DEBY_11233,Phosphate,2006,0.043,26
FRBSS001UASU,Ammonium,2006,0.05,4
NO013-40681,Dissolved organic carbon (DOC),2006,11.3,1
FISW_611,Chlorophyll a,2006,2.6,1
FRFR05219000,Nitrite,2006,0.035,6
SKS125890,Nitrate,2006,0.5,1
CZVB9755,Ammonium,2006,2.35,2
SE623006-149119,Ammonium,2006,0.046971,12
DEGM_DENI_100000816,Nitrate,2006,88.54,1
HU101178520,Nitrite,2006,0.088612,18
FRBSS000AQXP,Nitrate,2006,26.5,6
CZPMO_3742,Ammonium,2006,0.247446,12
CHRW-6315,Nitrate,2006,3.560948,120
FRGR04174660,Chlorophyll a,2006,2.375,8
RSLW00044,Nitrate,2006,0.200008,3
EL12051221,Nitrate,2006,8.7,1
PT605F307,Nitrite,2006,0.035,2
CZPP0535,Nitrite,2006,0.005,2
FRGR04145000,BOD5,2006,1.7,8
DEGM_DENI_400080091,Nitrite,2006,0.07,1
HU101179365,Phosphate,2006,0.38175,12
PT20E02,Nitrate,2006,1.43139,9
FRDR06047500,Ammonium,2006,0.022671,6
FRGR04171450,BOD5,2006,1.625,8
FRHR03208000,Total phosphorus,2006,0.07,6
SE655209-126937,Chlorophyll a,2006,1.6,3
CZVP7203,Nitrate,2006,0.5,2
FRBSS000WGDL,Ammonium,2006,0.2,2
FRGR04163000,Chlorophyll a,2006,5.0,8
FRHR03014000,Total phosphorus,2006,0.029546,22
FISW_500,Chlorophyll a,2006,5.1,1
FRFR05154500,Phosphate,2006,0.046337,10
BG3G00000PGMP061,Nitrate,2006,2.965,2
FRGR04145000,Nitrite,2006,0.073805,12
PLGW2000121_001,Nitrate,2006,7.84,1
RSLW00026,Nitrate,2006,0.689029,3
DEGM_DEBW_928-260-7,Ammonium,2006,0.026667,6
RSLW00065,Chlorophyll a,2006,0.1833,3
SE652177-159038,Nitrate,2006,0.356,4
FISW_470,BOD5,2006,1.128447,8
ATPG32400112,Ammonium,2006,0.037,1
PT26G05,Ammonium,2006,0.09071,12
RSRW00018,Total organic carbon (TOC),2006,4.32,10
BEVL_VMM_72000,Nitrate,2006,6.088953,23
DESM_DESN_OBF32300,Nitrate,2006,4.216845,12
ATPG20803042,Nitrate,2006,27.8493,1
SE649035-145565,Nitrate,2006,0.529,12
SE726410-175525,Total phosphorus,2006,0.011,12
FRBSS002FLYQ,Nitrite,2006,0.048,1
LTR18,Total phosphorus,2006,0.053,12
EL03140302,Nitrite,2006,0.05,2
EL03100314,Ammonium,2006,0.1,6
DEGM_DEBY_4110762600010,Nitrite,2006,0.02,3
ES030ESPFTA55210006,Nitrate,2006,1.1097,24
FRGR04046800,Nitrate,2006,1.851687,22
RSRW00027,Total phosphorus,2006,0.1362,24
BG3MA00523MS0600,Nitrite,2006,0.001,4
DESM_BB_OD_0070,Ammonium,2006,0.218864,13
RSRW00020,Nitrite,2006,0.0015,19
EESJA4014000,Nitrite,2006,0.004,1
ATPG80401352,Nitrate,2006,5.625,1
HR10001,Phosphate,2006,0.0484,25
FISW_9,Nitrate,2006,0.0116,5
PT240C81,Nitrate,2006,4.45,2
EL08140804,Ammonium,2006,0.1,1
DESM_BB_SP_0210,Nitrite,2006,0.01,12
LTL177,Total phosphorus,2006,0.043697,16
RSLW00005,Chlorophyll a,2006,0.362,3
ATPG10003112,Nitrite,2006,0.10575,1
EL01030104,Nitrate,2006,10.85,4
BG1G0000TJKMP273,Nitrite,2006,0.00329,1
CZPMO_3764,Chlorophyll a,2006,15.6833,9
FRGR04068550,Ammonium,2006,0.039189,12
ES050ESPF50707,BOD5,2006,8.725,4
HU102169901,Ammonium,2006,0.086613,3
NO076-38550,Phosphate,2006,0.033125,4
IT03POAD2LN1LO1,Chlorophyll a,2006,4.0875,86
ATPG70322022,Nitrite,2006,0.00825,1
RSLW00037,Phosphate,2006,0.0294,3
FISW_752,Total organic carbon (TOC),2006,11.5,13
FISW_1045,Total phosphorus,2006,0.017,2
NO015-40627,Total organic carbon (TOC),2006,0.73,1
FRGR04015300,Total phosphorus,2006,0.069083,12
FRFR05068890,Phosphate,2006,0.02219,10
ATPG31800152,Nitrite,2006,0.005,1
ATFW40624016,Phosphate,2006,0.1152,10
BEVL_VMM_680000,BOD5,2006,2.775,12
SE716805-166700,Total organic carbon (TOC),2006,3.9,12
FISW_527,Total organic carbon (TOC),2006,2.462,4
FRFR05099000,BOD5,2006,1.38333,12
FRFR05106000,Ammonium,2006,0.030444,6
CZPMO_3764,BOD5,2006,10.5091,11
EL10031018,Ammonium,2006,0.1,4
NO002-38516,Total phosphorus,2006,0.016125,16
PT405T86,Nitrite,2006,0.010475,2
BG1VT00055MS040,Ammonium,2006,0.314804,6
ATPG92200542,Nitrite,2006,0.005,1
SE716717-158596,Total organic carbon (TOC),2006,7.1,4
FISW_742,BOD5,2006,1.397757,14
DEGM_DESL01559,Ammonium,2006,0.066,2
SE623695-142465,Total organic carbon (TOC),2006,3.4,2
FRBSS001RBYF,Nitrate,2006,2.2,1
IT09S0990,BOD5,2006,1.466,6
EL13081305,Ammonium,2006,0.1,1
AT316257,Ammonium,2006,0.02,1
FRB1R02116000,Total phosphorus,2006,0.16931,29
DEGM_HE_7461,Nitrite,2006,0.002,1
ATPG30800772,Nitrate,2006,43.75,1
IT13VI3P,Nitrate,2006,119.0,1
PT350T122,Ammonium,2006,0.03,2
ES050ESPF41204,BOD5,2006,6.57143,7
ATFW61400157,Phosphate,2006,0.055,12
NO084-38551,Total organic carbon (TOC),2006,1.45,4
PT05H02,BOD5,2006,2.1,12
ATFW30800027,BOD5,2006,1.51667,12
DEGM_BB_33475010,Nitrate,2006,0.2535,2
DESM_DERP_2649525000,Ammonium,2006,0.146909,357
FRHR03093900,Nitrite,2006,0.009684,11
ATPG41224022,Nitrate,2006,0.5,1
BG1OG00739MS031,Nitrate,2006,0.464019,6
PT370T202,Nitrite,2006,0.03,2
NO061-40836,Total organic carbon (TOC),2006,0.32,1
FRCR02041650,Nitrite,2006,0.00913,12
RSLW00046,Nitrite,2006,0.0085,3
IT21S143,BOD5,2006,0.57,7
CHNTG46,Nitrite,2006,0.01,1
ATFW80211037,Nitrate,2006,0.912538,12
FRHR03250475,Phosphate,2006,0.201772,12
DEGM_DEBW_1-710-1,Nitrate,2006,15.1,1
IT13FO3P,Nitrate,2006,21.0,1
ES050ESPF40401,Nitrate,2006,2.04679,24
FISW_1560,Nitrate,2006,0.048,2
FRHR03219780,Nitrite,2006,0.038044,6
FRFR05191000,Phosphate,2006,0.012101,12
FRBSS000WRBJ,Nitrate,2006,35.5,1
FISW_2199,Secchi depth,2006,1.38,5
BG1G000000NMP177,Nitrate,2006,5.86975,4
PT348T20,Ammonium,2006,0.04,2
FRGR04194000,Nitrite,2006,0.014203,18
SE677506-156174,Total phosphorus,2006,0.015,4
FRBSS001LQRM,Ammonium,2006,0.06,1
BG3G0000PG2MP088,Nitrate,2006,5.58625,2
DEGM_DENI_40502121,Nitrate,2006,0.44,1
FRFR05165900,Total phosphorus,2006,0.0375,6
PL02S0501_0858,Total organic carbon (TOC),2006,8.119,12
FISW_578,Nitrate,2006,0.371,2
DEGM_DESL01625,Nitrate,2006,3.1,2
FRDR06059500,Total phosphorus,2006,0.061667,12
FRDR06202000,Total phosphorus,2006,0.889167,12
PT07L01,Total phosphorus,2006,0.11925,12
DESM_DEST_410200_A,Ammonium,2006,0.188883,51
FRGR04073500,BOD5,2006,0.858333,6
FRHR03104000,Ammonium,2006,0.032387,12
FRBSS001NTFN,Nitrite,2006,0.05,8
EESJA9571000,Nitrate,2006,14.25,4
