monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FRHR03202250,Dissolved organic carbon (DOC),2011,0.936364,11
CHRW-6055,Dissolved organic carbon (DOC),2011,1.0,12
EESJA8551000,Ammonium,2011,0.01,4
SKS113104,Ammonium,2011,0.075,2
ES100ESPF060003000,Nitrate,2011,0.614426,5
ATPG70327062,Nitrite,2011,0.006,1
FISW_168,Total phosphorus,2011,0.0253,1
SKP000414,Nitrite,2011,0.005,4
CY1965-145,Ammonium,2011,0.019,2
IEMRRS25C060500,Ammonium,2011,0.41247,11
FRDR06066000,Dissolved organic carbon (DOC),2011,1.066667,6
ATPG80301652,Nitrate,2011,2.26,1
IT06PN022,Ammonium,2011,0.069956,4
BEVL_VMM_91000,Phosphate,2011,0.1005,12
CYD1-3-9-50,Chlorophyll a,2011,3.16667,3
PT239C62,Ammonium,2011,0.2,2
ATPG32101172,Nitrate,2011,62.69,1
PL01S1501_1841,Total phosphorus,2011,0.051333,12
DEGM_BB_32439500,Phosphate,2011,0.106,2
LTR325,Nitrate,2011,0.540855,12
RO128200,Ammonium,2011,0.030981,6
CHRW-1265,Nitrate,2011,1.507573,12
ITR110073CE,Ammonium,2011,0.040134,6
FRFR05173400,Nitrate,2011,0.206998,6
FRDR06047200,Ammonium,2011,0.10623,6
FISW_1023,Ammonium,2011,0.034878,15
ESURO106,Nitrate,2011,1.009842,2
FRGR04099960,Phosphate,2011,0.092728,12
CZPLA_12,Nitrate,2011,3.091656,24
IT05102,Nitrite,2011,0.085,4
PL01S0602_3032,Nitrate,2011,0.070003,4
BERWM021_5413002,Total organic carbon (TOC),2011,0.5,1
PL02S1401_1337,Total organic carbon (TOC),2011,15.6667,6
FRHR03011300,Dissolved organic carbon (DOC),2011,1.965,12
ES020ESPF004300184,Total phosphorus,2011,0.64,1
DESM_DENI_48812210,Total phosphorus,2011,0.167083,24
DEGM_DEBW_213-410-0,Ammonium,2011,0.01,1
BEVL_VMM_221500,Dissolved organic carbon (DOC),2011,3.4308,13
BERW_04313,Phosphate,2011,0.046,13
SE650960-138526,Total phosphorus,2011,0.105,10
FRBSS001SCXX,Nitrite,2011,0.02,3
IT01021050,Nitrite,2011,0.018167,6
FRHR03153950,Dissolved organic carbon (DOC),2011,2.383333,12
SKS725493,Nitrite,2011,0.005,1
LVL1200200,Nitrate,2011,5.492728,4
FRDR06580839,Phosphate,2011,0.010877,6
SE617799-133269,Ammonium,2011,0.367771,12
NLD_GMW44D000331_001,Total phosphorus,2011,0.15,1
CHRW-4409,Phosphate,2011,0.009,12
PT40NN3,Nitrate,2011,34.45,2
FRDR06131900,Nitrate,2011,1.351136,6
IT01392010,Total phosphorus,2011,0.05,6
IT06UD097,Nitrite,2011,0.016217,3
IT05217,BOD5,2011,1.2375,12
ATPG32300092,Nitrate,2011,105.59,1
FRBSS002CVHQ,Nitrate,2011,0.5,1
IT01046210,Nitrite,2011,0.028917,12
ITG-0159-CF000100-ST01,Total phosphorus,2011,0.141667,3
NO156-38538,Phosphate,2011,0.0033,4
FRGR04162958,Dissolved organic carbon (DOC),2011,4.0225,12
LTR82,Total phosphorus,2011,0.069,12
ATPG30801092,Nitrite,2011,0.01,1
LTGWM415_22577,Ammonium,2011,0.01,1
NO181-40941,Ammonium,2011,0.005199,1
PL01S0701_1221,BOD5,2011,4.19167,12
PLGW600043_008,Ammonium,2011,0.215,2
RSLW00048,Nitrate,2011,0.258344,3
DEGM_31330072,Phosphate,2011,0.031,1
FRGR04108050,BOD5,2011,1.2,12
DESM_DEBY_13243,Total organic carbon (TOC),2011,2.35385,26
FRFR05005350,Phosphate,2011,0.062,3
DESM_DEBY_2389,Phosphate,2011,0.037154,26
LVD4640100,Ammonium,2011,0.071622,3
IEMRRS25B091100,Phosphate,2011,0.018844,15
CHRW-1163,Total phosphorus,2011,0.156917,12
SKS087290,Nitrite,2011,0.005,1
FRHR03037650,Total phosphorus,2011,0.041667,12
ES091R0550,BOD5,2011,0.4047,7
LVE0850100,Secchi depth,2011,0.833333,3
FRDR06143650,Total phosphorus,2011,0.02,6
ES020ESPF004300055,BOD5,2011,1.1,8
ITR1100519ME,BOD5,2011,4.0,1
FRFR05106000,BOD5,2011,2.0,6
FRFR05012000,Ammonium,2011,0.024614,12
RSRW00002,Phosphate,2011,0.04915,10
CZVP1136,Nitrite,2011,0.005,1
FRBSS000HAHS,Nitrate,2011,27.66,5
IESW_G_0082_0500_0007,Total phosphorus,2011,0.01,3
FRGR04096400,Phosphate,2011,0.068798,12
FISW_949,Total phosphorus,2011,0.0075,4
FRFR05148200,Ammonium,2011,0.011659,6
CZPVL_4200,Ammonium,2011,0.125,26
FRBSS001CYUX,Ammonium,2011,0.044167,6
PT297C96,Ammonium,2011,0.2,2
IEMRRS21A010200,Nitrate,2011,0.078978,9
BERW_03570,Ammonium,2011,0.045003,13
ES091R0449,Nitrate,2011,2.100987,10
FRGR04172060,Dissolved organic carbon (DOC),2011,5.344167,24
BERWM023_5781002,Phosphate,2011,0.1225,2
FRDR06579000,Dissolved organic carbon (DOC),2011,1.216667,6
ATPG32300182,Ammonium,2011,0.005,1
DEGM_BB_38413470,Phosphate,2011,0.046,2
IT01751010,Phosphate,2011,0.073,5
ES091R0764,Total phosphorus,2011,0.015,3
SE618678-132881,Total organic carbon (TOC),2011,9.3,12
LTL39,Secchi depth,2011,6.51429,7
DEGM_DEBW_8-022-7,Phosphate,2011,0.025,2
IT01991050,BOD5,2011,2.0,6
FRDR06161500,BOD5,2011,1.09167,6
ITI019C1ACO,BOD5,2011,3.5,2
PL01S1501_1848,Total phosphorus,2011,0.045917,12
DESM_SH_123016,Total organic carbon (TOC),2011,16.3077,13
FRHR03160000,Ammonium,2011,0.016518,12
CZPB0189,Nitrate,2011,17.3,1
PL02S1401_1288,Total phosphorus,2011,0.169833,12
FRBSS001ZAGH,Nitrate,2011,7.925,8
FRBSS001ULUH,Nitrite,2011,0.02,2
IT05179,Total phosphorus,2011,0.2146,38
SIV865,Phosphate,2011,0.002228,86
ES070ESPFECE1,Nitrate,2011,0.107904,3
DESM_DEMV_0203210010,Phosphate,2011,0.031167,12
RSLW00075,Nitrate,2011,0.200008,3
RO107500,Chlorophyll a,2011,13.6333,3
FRFR05145300,BOD5,2011,0.745833,12
IT01046070,Ammonium,2011,0.106601,6
IT01671050,Total phosphorus,2011,0.050833,12
SKP001952,Nitrate,2011,6.2325,4
DEGM_DEBE_5042,Ammonium,2011,1.7,2
IT06UD121,Phosphate,2011,0.081667,3
IT05614,Nitrite,2011,0.0041,4
PL02S1301_1124,Total phosphorus,2011,0.185167,12
ES020ESPF004300040,Phosphate,2011,0.0396,6
FRBSS001NHHQ,Ammonium,2011,0.05,2
ATPG80413252,Nitrate,2011,15.85,1
ES020ESPF004300045,Phosphate,2011,0.1762,8
RSGW00036,Total organic carbon (TOC),2011,3.4,1
FRBSS000PQJR,Nitrite,2011,0.02,13
SKP023099,Nitrite,2011,0.005,4
FRBSS000UNDQ,Ammonium,2011,0.05,5
CHRW-1497,Nitrite,2011,0.016162,12
ATFW40619016,Dissolved organic carbon (DOC),2011,3.4,12
CHRW-1264,Nitrite,2011,0.005683,12
FRBSS000MREC,Ammonium,2011,0.03,2
CZPP0257,Nitrate,2011,4.6,1
ITG-0226-CF000101-ST01,Phosphate,2011,1.7685,4
RSRW00022,Phosphate,2011,0.0141,10
LTGWM554_13956,Ammonium,2011,0.01,1
PLGW700021_005,Nitrate,2011,84.7,1
IT0579,Phosphate,2011,0.0275,4
SE646771-129330,Total phosphorus,2011,0.013,12
CZVB9533,Ammonium,2011,0.05,1
ITG-0222-CF000104-ST01,Ammonium,2011,0.084947,3
IT11R1101920CH,BOD5,2011,1.5,6
FRBSS001WWDW,Ammonium,2011,0.12,1
IT01007015,Nitrite,2011,0.016875,12
FRHR03105946,Phosphate,2011,0.061184,12
IT06UD125,Ammonium,2011,0.024984,3
FRBSS001HXFT,Nitrite,2011,0.02,12
ES100ESPF140006000,Ammonium,2011,0.084547,15
EESJA1133000,Nitrite,2011,0.0085,4
BERW_03450,Nitrate,2011,2.269351,13
FRBSS001UUXP,Nitrate,2011,18.4,2
FRBSS001ZRAZ,Nitrite,2011,0.01,4
CHRW-6058,Ammonium,2011,0.070996,12
LVG2150200,Total phosphorus,2011,0.044667,3
ES091R0428,Phosphate,2011,0.0424,2
ATPG30800092,Nitrate,2011,108.08,1
FRHR03240100,Dissolved organic carbon (DOC),2011,4.75,12
FRFR05234000,Ammonium,2011,0.023837,6
IT0576,Phosphate,2011,0.0312,4
BG3G000000QMP008,Ammonium,2011,0.04,4
NO037-38545,Ammonium,2011,0.001746,4
ES020ESPF004300012,BOD5,2011,1.3166,12
SKS610690,Nitrate,2011,0.5,2
FISW_184,Secchi depth,2011,1.8,1
IT06UD146,Ammonium,2011,0.024984,1
ATFW54110087,BOD5,2011,0.890909,11
DEGM_DERP_2699210800,Nitrate,2011,12.35,2
FRDR06053800,Dissolved organic carbon (DOC),2011,2.55,6
FRFLO7785003,BOD5,2011,1.35,4
ES100ESPF080002000,Ammonium,2011,0.025884,15
SIJ0602,Nitrate,2011,0.598925,53
SE664214-159929,Phosphate,2011,0.029,12
PL02S1201_1030,Total phosphorus,2011,0.116417,12
FRHR03217400,Total phosphorus,2011,0.067273,11
NO037-38545,Phosphate,2011,0.0033,4
FRFR05180550,Phosphate,2011,0.008158,6
DEGM_HE_6665,Nitrate,2011,0.93,1
IT01043004,Nitrite,2011,0.020333,6
DESM_DETH_2217,Nitrate,2011,4.999378,12
BERW_03960,Ammonium,2011,0.61918,13
IT01011015,Total phosphorus,2011,0.040833,6
DESM_DEBY_12872,Total organic carbon (TOC),2011,2.43846,26
IT06UD150,Phosphate,2011,0.022667,3
XKRV01_011,Nitrite,2011,0.00987,2
NO024-40678,Total phosphorus,2011,0.006,1
LTGWM334_942,Nitrite,2011,0.01,1
LVD4000100,Nitrite,2011,0.008,3
IT11I0282TR,Nitrate,2011,0.406817,12
ITAMS52SD0518,Nitrate,2011,0.600025,4
DEGM_DETH_4527230784,Ammonium,2011,0.0258,1
IEMRRS16D030100,Phosphate,2011,0.041875,16
LTGWM583_25561,Nitrate,2011,7.39,1
NO001-40956,Total organic carbon (TOC),2011,7.9,1
IT01071010,BOD5,2011,2.0,6
SKIDK118,Total phosphorus,2011,0.235,12
FRGR04079750,Total phosphorus,2011,0.114,12
FRDR06137000,Dissolved organic carbon (DOC),2011,1.216667,6
FRGR04209000,Total phosphorus,2011,0.157917,12
FRBSS000STCG,Nitrate,2011,3.933333,3
SIV7190,Ammonium,2011,0.037244,4
IEMRRS19L030700,Total organic carbon (TOC),2011,5.58778,9
FRBSS001ZPLW,Nitrite,2011,0.03,4
FRBSS001BSCU,Nitrate,2011,1.0,8
FRBSS002CKZK,Ammonium,2011,0.05,2
DEGM_DEBW_133-254-6,Phosphate,2011,0.056,2
FRBSS001QHJU,Nitrite,2011,0.05,4
DESM_DEST_2110020_A,Total organic carbon (TOC),2011,8.93333,12
DEGM_DEBW_174-668-5,Ammonium,2011,0.01,2
SE693587-158205,Phosphate,2011,0.002,12
ES100ESPF140022000,Phosphate,2011,0.0612,3
DESM_BB_HV_0110,BOD5,2011,1.79231,13
IT05443,Ammonium,2011,0.056665,12
FRGR04003500,Ammonium,2011,0.027853,12
DEGM_DERP_2713162300,Ammonium,2011,0.02,2
FRFR05044300,Nitrate,2011,1.644688,6
IT2111212,Total phosphorus,2011,0.0267,12
ES020ESPF004300052,Ammonium,2011,0.034079,6
BEVL_VMM_499500,Chlorophyll a,2011,20.0909,11
ES080ESPFES080-JU175,Phosphate,2011,0.0962,4
EESJA4328000,BOD5,2011,1.78182,11
ES020ESPF004300105,Total phosphorus,2011,0.2463,4
DEGM_DEBW_154-767-1,Ammonium,2011,0.01,3
DEGM_DENW_030302742,Nitrite,2011,0.0328,1
RO12200,Phosphate,2011,0.015,6
IT2111209,BOD5,2011,1.3667,6
IT2111189,Nitrate,2011,0.158007,4
PLGW600079_003,Total organic carbon (TOC),2011,1.8,1
ATPG70327072,Ammonium,2011,0.007,1
RO103700,BOD5,2011,3.975,7
IEMRRS34M021100,Phosphate,2011,0.022727,11
CZVB0357,Ammonium,2011,2.4,1
FRBSS002JXTW,Nitrite,2011,0.02,3
FISW_190,Phosphate,2011,0.0123,1
IT06PN021,Phosphate,2011,0.1,5
RSRW00031,Nitrate,2011,1.416729,12
IT051088,Nitrite,2011,0.01,4
LTR325,Nitrite,2011,0.0175,12
FRGR04164758,Nitrate,2011,4.871973,12
PL01S0202_2265,Secchi depth,2011,2.35,4
ES080ESPFES080-JU128,Total phosphorus,2011,0.0117,4
CZPMO_3643,Nitrate,2011,3.203323,24
FRGR04181960,Total phosphorus,2011,0.0255,12
IT05139,BOD5,2011,1.4,4
LTR88,BOD5,2011,2.112067,12
DESM_DENI_49482303,Total phosphorus,2011,0.280833,12
IT01835010,Nitrate,2011,0.550023,12
ATPG32300452,Nitrite,2011,0.005,1
PLGW6000105_002,Nitrate,2011,0.45,1
DESM_SH_126194,Total organic carbon (TOC),2011,10.9308,13
PT352T146,Ammonium,2011,0.05,1
FRFR05068300,Phosphate,2011,0.01346,12
FRBSS001XRCU,Nitrate,2011,3.35,4
PL01S0801_1336,Total organic carbon (TOC),2011,11.05,6
DEGM_42420397,Nitrate,2011,0.44,1
FRFR05181000,Phosphate,2011,0.010333,12
IEMRRS15G010200,Ammonium,2011,0.027483,6
FISW_601,Phosphate,2011,0.0135,2
FRBSS001KJMN,Ammonium,2011,0.05,4
FRBSS001CQYX,Nitrite,2011,0.02,2
DESM_NW803510,Ammonium,2011,0.126172,12
FRFR05145300,Nitrate,2011,0.99246,12
FISW_627,Nitrite,2011,0.0018,4
FRBSS000RBCZ,Nitrate,2011,51.655556,9
ATPG92100022,Nitrite,2011,0.01,1
IT01049045,Phosphate,2011,0.051,10
DESM_DENI_59942126,Nitrite,2011,0.051667,12
IT2111106,Nitrite,2011,0.0039,4
FRBSS002GNMG,Ammonium,2011,0.05,6
FRFR05103000,Nitrate,2011,0.574325,6
FRGR04173737,Ammonium,2011,0.015546,12
CZPMO_3742,Chlorophyll a,2011,46.18333,21
FRBSS000FYFS,Nitrite,2011,0.001,5
NO002-38516,Ammonium,2011,0.015104,15
IT06UD109,Ammonium,2011,0.024984,2
CZVP1601,Nitrate,2011,45.4,1
IT02GEV060,Nitrite,2011,0.00065,4
IESH_G_0236_0300_0003,Total phosphorus,2011,0.01,4
FRBSS002EVDH,Ammonium,2011,0.05,4
IT01051052,Nitrate,2011,0.458352,12
LVV0680100,Nitrate,2011,0.196675,3
ES100ESPF100044000,Phosphate,2011,0.3622,15
CHRW-2127,Nitrite,2011,0.054093,12
IT05490,Total phosphorus,2011,0.3582,34
CZVP1404,Ammonium,2011,0.05,1
ITR110058ME,Nitrate,2011,1.317315,7
FISW_21,Nitrate,2011,0.0349,7
ESCHC2133,Nitrate,2011,1.19655,9
CZPMO_1188,Total organic carbon (TOC),2011,6.73833,24
FRGR04178103,Nitrate,2011,4.232166,12
FRBSS001QETF,Nitrate,2011,22.4,4
FRBSS001UKCQ,Nitrate,2011,4.2,4
SE647582-127369,Phosphate,2011,0.012,10
FRFR05181800,Ammonium,2011,0.022671,6
ES070ESPFEOJ1,Nitrate,2011,0.766932,20
FRHR03133000,BOD5,2011,0.954167,12
CZVB0500,Ammonium,2011,0.12,1
ES100ESPF080002000,Dissolved organic carbon (DOC),2011,2.08,15
CZVP8480,Nitrite,2011,0.005,1
FRBSS001VZNT,Ammonium,2011,0.13,1
ITF15P,Total phosphorus,2011,0.02,9
FRFR05176850,Ammonium,2011,0.029796,6
ES060MSPFMA00MD0448,Ammonium,2011,0.006496,9
LTR1469,Nitrate,2011,2.802617,4
ATPG10000562,Nitrite,2011,0.005,1
ITR1100514ME,Nitrate,2011,0.552109,7
DEGM_DENI_9610305,Nitrate,2011,0.4427,1
DESM_DESN_OBF30410,BOD5,2011,1.92727,11
FRER06222600,Ammonium,2011,0.019432,6
ATPG70332022,Nitrate,2011,5.58,1
ES080ESPFES080-JU196,Nitrate,2011,0.070603,4
BG3TU00937MS0290,BOD5,2011,8.36,4
FRHR03253780,Dissolved organic carbon (DOC),2011,3.675,12
NL05_32_302,Ammonium,2011,0.145484,12
IT01287010,BOD5,2011,2.0,6
PL01S0302_0126,Total phosphorus,2011,0.09825,4
FRGR04194000,Total phosphorus,2011,0.040708,24
CZPMO_VPPVL001,Chlorophyll a,2011,4.15,21
ESGAL095,BOD5,2011,2.0,2
FISW_409,Secchi depth,2011,0.6188,8
RO134000,Total phosphorus,2011,0.11175,12
LTR498,BOD5,2011,3.1681,4
IT06UD010,Nitrite,2011,0.004117,3
FRDR06151000,BOD5,2011,0.408333,6
LTR136,Nitrite,2011,0.01525,4
DEGM_BB_27381010,Ammonium,2011,0.545,2
CHRW-2885,Dissolved organic carbon (DOC),2011,2.058333,12
PT28L02,Total phosphorus,2011,0.02,7
FRGR04046850,Phosphate,2011,0.016316,12
ATPG32100822,Nitrate,2011,5.23,1
FRBSS000LZBQ,Nitrate,2011,26.857143,7
IT06PN102,Ammonium,2011,0.036977,5
NO121-42923,Cyanobacteria biomass,2011,0.003,5
FRGR04016825,Phosphate,2011,0.042829,12
FRBSS000SPEC,Nitrate,2011,2.1,2
CHRW-1010,Total phosphorus,2011,0.051833,12
FRGR04028450,Phosphate,2011,0.018491,12
FRBSS000DVCD,Nitrite,2011,0.13,2
ATFW80404027,Total organic carbon (TOC),2011,0.576364,11
FRFLS1215013,Dissolved organic carbon (DOC),2011,12.475,4
ES080ESPFES080-JU075,Nitrate,2011,1.954081,4
FRHLF4105803,Ammonium,2011,0.015546,6
ATFW73160967,Phosphate,2011,0.0117,10
CZVP1617,Nitrite,2011,0.041,1
IEMRRS27F010700,BOD5,2011,0.965,20
ES091R0097,Phosphate,2011,0.03,4
FRBSS001ZDQD,Nitrate,2011,1.0,2
NO244-41064,Ammonium,2011,0.005199,1
BERW_15006,Ammonium,2011,0.090782,13
DEGM_BB_36515157,Phosphate,2011,0.0445,2
FRDR06162000,BOD5,2011,0.366667,6
IT01233050,Nitrite,2011,0.001636,11
SE701995-131790,Total organic carbon (TOC),2011,0.8,2
FRHR03116720,Dissolved organic carbon (DOC),2011,1.4975,12
FRBSS000VMEW,Nitrite,2011,0.02,3
DESM_BWU42,Total phosphorus,2011,0.128923,13
CHRW-6315,Dissolved organic carbon (DOC),2011,2.53075,12
FRDR06031400,Ammonium,2011,0.019432,6
FRGR04097200,Nitrate,2011,2.265684,12
FRBSS001AABE,Ammonium,2011,0.05,4
EESJA3956000,Total organic carbon (TOC),2011,9.925,4
PL01S0701_1061,Ammonium,2011,0.444931,12
LVV0060100,Ammonium,2011,0.056631,3
FRHR03047445,BOD5,2011,0.941667,12
ITG-0073-CF001801-ST01,Nitrate,2011,0.502021,5
IT01053037,Nitrite,2011,0.041667,12
FISW_955,Ammonium,2011,0.007395,13
BEVL_VMM_6000,Nitrite,2011,0.0521,12
IT01048055,Total phosphorus,2011,0.029583,12
ES080ESPFES080-JU050,Phosphate,2011,0.0484,4
NLD_GMW32F000110_003,Nitrate,2011,4.537,1
SKP184899,Nitrite,2011,0.005,1
ITG-0222-CF000104-ST01,Nitrate,2011,0.933372,3
FISW_88,Ammonium,2011,0.186284,14
ITG-0102-CF005500-ST01,BOD5,2011,0.866667,3
FRGR04143500,Total phosphorus,2011,0.323583,12
PT15K01,Total phosphorus,2011,0.0824,15
DEGM_DETH_5027240587,Nitrite,2011,0.0329,1
NL13_ROP13409,Secchi depth,2011,0.2125,12
FRBSS000WQXU,Ammonium,2011,0.03,6
FRBSS000MVCE,Ammonium,2011,0.325,2
FRBSS001QCJD,Ammonium,2011,0.05,2
DESM_NW741917,Nitrite,2011,0.029231,13
PL01S1501_1757,BOD5,2011,1.8,12
ITG-0035-CF000101-ST01,Phosphate,2011,0.025,2
LVE0030200,Secchi depth,2011,0.616667,3
FRDR06116720,Total phosphorus,2011,0.043333,6
ES100ESPF200008000,Ammonium,2011,0.025884,5
DESM_BWU11,Total organic carbon (TOC),2011,2.81154,26
CYR3-3-1-60,Ammonium,2011,0.0177,9
SKS001262,Nitrite,2011,0.085,2
FRHLI2237503,Total organic carbon (TOC),2011,4.77333,3
HR29210,BOD5,2011,1.9,12
SKS601293,Ammonium,2011,0.03,1
CHRW-2995,Phosphate,2011,0.023083,12
IT0530,BOD5,2011,2.0,4
FRGR04155500,Ammonium,2011,0.067689,24
CZVP8434,Ammonium,2011,0.05,1
FRBSS002AQJS,Nitrate,2011,11.0,1
PT256TC60,Ammonium,2011,0.05,1
IT05607,Total phosphorus,2011,0.02,4
SKIDK023,Total phosphorus,2011,0.0736,25
FRCR02106430,Phosphate,2011,0.160711,12
ES091R0433,Ammonium,2011,0.099238,4
LTGWM578_36000,Ammonium,2011,0.01,1
PL01S1501_1796,Total organic carbon (TOC),2011,5.58333,6
SE616800-136800,Total organic carbon (TOC),2011,2.75,2
DESM_DEBY_10751,Nitrite,2011,0.013154,26
FRCR02094700,BOD5,2011,1.60833,12
ESCHC06_3154,Total phosphorus,2011,0.12,1
ATFW80207027,Phosphate,2011,0.004667,6
PL01S0801_1360,Total phosphorus,2011,0.365,6
PL07S0802_0005,Total phosphorus,2011,0.036,6
CY1991-040,Nitrate,2011,0.38,2
DESM_DENI_59652013,Ammonium,2011,0.164897,12
IT05117,Nitrate,2011,3.900162,4
NO006-51733,Ammonium,2011,0.070237,46
IEMRRS30A010500,BOD5,2011,0.841667,12
PT251C5,Nitrate,2011,5.9,2
FRBSS000WGPZ,Ammonium,2011,0.03,4
RSLW00007,Total organic carbon (TOC),2011,1.725,3
FRGR04211550,Phosphate,2011,0.03236,12
FRFR05199800,Ammonium,2011,0.013862,6
FRGR04029700,BOD5,2011,1.1875,12
IT05461,Ammonium,2011,0.049969,1
ES020ESPF004300072,Total phosphorus,2011,0.005,2
FRHR03187000,BOD5,2011,1.69545,11
IEMRRS18B020200,Nitrite,2011,0.0063,23
NL13_RO092A,Chlorophyll a,2011,7.866667,6
CYD9-2-5-20,Nitrate,2011,0.704172,7
EESJA6880000,Total phosphorus,2011,0.047083,12
ES091R0821,Ammonium,2011,0.01679,3
IT01029010,Nitrite,2011,0.007542,12
CHRW-2115,Phosphate,2011,0.006583,12
CYR1-3-8-60,Nitrite,2011,0.005425,4
FRHR03174000,Dissolved organic carbon (DOC),2011,3.236842,38
FRHR03073000,Nitrate,2011,3.701494,12
FRBSS000UFAS,Ammonium,2011,0.03,2
FISW_948,Total phosphorus,2011,0.0128,4
SKIDK043,Phosphate,2011,0.025833,12
FRBSS002KPGV,Nitrate,2011,2.45,4
FRFR05230500,Nitrate,2011,6.928028,10
FRBSS000FMPS,Nitrite,2011,0.02,4
ITAMS22SG0021,Nitrite,2011,0.006,12
IEMRRS16A010900,Nitrate,2011,1.999,16
FRGR04057730,BOD5,2011,2.39,10
FRDR06033000,BOD5,2011,0.525,6
FRGR04074300,Phosphate,2011,0.022298,12
CHRW-1357,Phosphate,2011,0.047333,12
RSLW00064,BOD5,2011,2.09167,3
FRGR04091250,Nitrate,2011,2.423761,12
ATSE80101000,Chlorophyll a,2011,1.49175,4
IT06UD178,Ammonium,2011,0.033313,3
IT02DBL080,Nitrite,2011,0.004767,12
NL05_15_099,Nitrite,2011,0.035013,12
PT153C7,Nitrite,2011,0.02,2
ES040ESPF000400209,Ammonium,2011,0.046571,2
ITAMS21SD0203,Total phosphorus,2011,0.0267,3
PL03S1601_0001,Total phosphorus,2011,0.059633,6
ATSE90101000,Phosphate,2011,0.000537,8
IT01046080,Ammonium,2011,0.043306,6
RSLW00072,Ammonium,2011,0.022486,3
BG2KA04741MS021,Total organic carbon (TOC),2011,6.4675,4
BERW_11211,Nitrate,2011,2.85397,13
IEMRRS16A020600,BOD5,2011,1.3,18
ITG-0222-CF000102-ST01,BOD5,2011,0.5,3
ATPG30800652,Ammonium,2011,0.04,1
ES091R0622,Phosphate,2011,0.0902,3
IT01049085,Ammonium,2011,0.082948,10
PT15D02,Nitrate,2011,0.200008,11
IT051091,Total phosphorus,2011,0.025,4
CZPMO_1181,Chlorophyll a,2011,10.80417,12
CZVP8223,Nitrate,2011,0.09,1
RO80600,Nitrate,2011,1.669819,12
NO247-41022,Total phosphorus,2011,0.004,1
SE647582-127369,Nitrate,2011,0.247,10
FRDR06200700,BOD5,2011,0.65,5
DEGM_DENI_500000015,Phosphate,2011,0.105,2
FRDR06178025,BOD5,2011,0.916667,6
FRBSS000JVRK,Ammonium,2011,0.03,1
PL01S0602_3011,Ammonium,2011,0.092193,4
FRGR04096100,Phosphate,2011,0.041605,12
ES100ESPF050006000,Nitrate,2011,0.385516,5
RSGW00026,Phosphate,2011,0.011,1
FRHR03033240,Nitrate,2011,1.20811,12
CZPMO_1175,Nitrite,2011,0.079501,24
FRBSS001NRHZ,Ammonium,2011,0.05,5
FRBSS002DXDP,Ammonium,2011,0.05,2
BERWE051_3941002,Phosphate,2011,0.19,1
FRBSS000VCRC,Ammonium,2011,0.03,3
IESE_G_0052_3800_0007,Total phosphorus,2011,0.024,3
PL01S0601_1027,BOD5,2011,1.7,9
ITAMS13SG0007,Ammonium,2011,0.045772,12
ITAMS63SD0619,Phosphate,2011,0.02,4
BG2G000J3K1MP120,Nitrite,2011,0.013,2
FRBSS002EJZU,Nitrite,2011,0.03,4
FISW_425,Total organic carbon (TOC),2011,5.55,2
DESM_NW000103,Total phosphorus,2011,0.106091,263
CZPLA_43,Ammonium,2011,0.201668,24
ES100ESPF110003000,Dissolved organic carbon (DOC),2011,3.025,4
BG4ST06731MS160,Nitrate,2011,1.145048,4
ITR1100520ME,Nitrate,2011,2.124488,5
FRDR06157750,Ammonium,2011,0.019432,5
CZVO0161,Nitrite,2011,0.005,1
IT01400010,Nitrate,2011,0.766699,6
FRBSS002AEQX,Ammonium,2011,0.05,5
IEMRRS25D010100,Nitrate,2011,1.63059,17
FRHR03257800,Nitrate,2011,2.852809,12
LTR1494,Nitrite,2011,0.01975,4
IEMRRS27G020600,Total organic carbon (TOC),2011,7.81889,9
ATPG32300422,Ammonium,2011,0.011,1
ATPG70332032,Ammonium,2011,0.006,1
FRFR05184000,Total phosphorus,2011,0.016167,12
FRDR06047360,Ammonium,2011,0.139265,6
FRDR06098000,Ammonium,2011,0.071252,6
IT055,Phosphate,2011,0.0075,4
CY2013-008,Ammonium,2011,2.88,1
DESM_NW628700,Ammonium,2011,0.099938,4
CZPMO_1168,Total organic carbon (TOC),2011,5.21167,24
BERW_40032,Phosphate,2011,0.131,13
FRBSS001MPFQ,Ammonium,2011,0.05,4
DESM_HE_286,Nitrate,2011,3.35431,24
RSLW00066,BOD5,2011,2.28857,3
BG3G0000AQ2MP027,Ammonium,2011,0.1,3
FRDR06017200,BOD5,2011,0.783333,6
SE704955-159090,Chlorophyll a,2011,1.8,3
IT06UD054,Ammonium,2011,0.037477,4
NO016-40829,Total phosphorus,2011,0.0033,1
FRBSS001MNXS,Ammonium,2011,0.05,4
FRGR04174660,Ammonium,2011,0.086798,12
PL01S0602_3013,Ammonium,2011,0.098189,4
FRDR06114295,Dissolved organic carbon (DOC),2011,1.083333,6
FRFR05029000,Ammonium,2011,0.060888,6
ES100ESPF100088000,Ammonium,2011,0.341488,15
LTGWM7_25355,Nitrate,2011,25.2,1
FRBSS002EBFR,Ammonium,2011,0.05,2
LTGWM347_22564,Ammonium,2011,0.425,1
FRGR04090000,Nitrate,2011,1.379357,12
FRBSS001XCVT,Nitrate,2011,14.0,4
FRCR02000011,Phosphate,2011,0.019035,12
FRBSS000PWNU,Nitrite,2011,0.012625,4
