monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
BERW_03621,Total phosphorus,2001,0.0496,13
ATPG31200392,Nitrite,2001,0.046,1
FISW_2784,Phosphate,2001,0.005,2
FISW_940,Nitrate,2001,0.016,2
DESM_BWU03,Total phosphorus,2001,0.064,13
LVV0320200,Nitrite,2001,0.0228,9
FISW_464,Ammonium,2001,0.009994,2
ATFW61400147,Total organic carbon (TOC),2001,2.45833,12
FISW_958,Nitrate,2001,0.0521,24
FRGR04085500,Total phosphorus,2001,0.14,3
ATPG61045212,Ammonium,2001,0.01,1
ATPG10000352,Nitrite,2001,0.005,1
FRBSS001YRJA,Nitrate,2001,11.1,1
ES091R0555,Nitrate,2001,0.897037,2
FRBSS001QARJ,Nitrate,2001,2.614286,7
HU101179631,Phosphate,2001,0.0417,52
ES091R0288A,BOD5,2001,3.72222,9
SE690617-134197,Phosphate,2001,0.0015,4
LTR11,BOD5,2001,3.204048,12
DESM_DEMV_250011,Nitrate,2001,0.047502,4
SKIDK162,Chlorophyll a,2001,5.4786,7
SE641603-144848,Ammonium,2001,0.021736,4
IT06PN003,Ammonium,2001,0.082611,12
FRBSS001EUDY,Nitrate,2001,17.778947,19
ATFW80224047,BOD5,2001,2.09167,12
LV013TIRD11_1598,Nitrate,2001,0.0443,1
PL01S0201_0818,Nitrite,2001,0.0218,26
SE641071-127372,Phosphate,2001,0.0058,12
ATFW21530157,Total organic carbon (TOC),2001,0.675,12
FRBSS002JBDT,Nitrate,2001,1.9,4
CZVP8220,Nitrite,2001,0.005,2
HU101179206,Nitrate,2001,1.096446,50
FISW_872,Nitrate,2001,0.2003,13
FRBSS000PXAY,Nitrate,2001,16.7875,4
SE657562-159772,Total phosphorus,2001,0.033833,6
ATPG31200442,Ammonium,2001,0.2055,1
FRBSS001RQQM,Nitrate,2001,38.185714,7
DESM_DENI_48132055,Total organic carbon (TOC),2001,7.7,24
DESM_BWU45,Ammonium,2001,0.109932,26
BERW_02280,BOD5,2001,5.6077,13
RO24300,Ammonium,2001,1.111849,12
BERW_03190,BOD5,2001,1.0,13
RO22700,BOD5,2001,5.5,12
FISW_409,Total phosphorus,2001,0.103,12
SE644987-152393,Secchi depth,2001,3.53333,3
PL01S0701_1077,Ammonium,2001,0.696267,12
ATKK40916012,Ammonium,2001,0.006625,1
BG4ME00491MS025,BOD5,2001,1.833,12
LVV0430200,BOD5,2001,1.652584,10
FISW_750,Ammonium,2001,0.086846,13
FRBSS000KSXQ,Nitrate,2001,12.9,5
SE648892-134530,Ammonium,2001,0.101437,12
FISW_21,Ammonium,2001,0.003198,5
ES030ESPFTA48801002,BOD5,2001,0.5,4
DESM_DEBY_11233,Phosphate,2001,0.04,26
NO013-40681,Dissolved organic carbon (DOC),2001,7.9,1
FISW_611,Chlorophyll a,2001,1.9,1
FRFR05219000,Nitrite,2001,0.0534,6
PL08S0301_0159,Total phosphorus,2001,0.165,24
SKS125890,Nitrate,2001,2.5,1
CZVB9755,Ammonium,2001,4.285,2
SE623006-149119,Ammonium,2001,0.059163,12
BERWE051_3949001,Ammonium,2001,0.01,1
DEGM_DENI_100000816,Nitrate,2001,93.0,1
HU101178520,Nitrite,2001,0.0394,26
FRBSS000AQXP,Nitrate,2001,27.2,5
CHRW-6315,Nitrate,2001,2.924322,120
CZPP0535,Nitrite,2001,0.005,2
HU101179365,Phosphate,2001,0.7862,26
FRDR06047500,Ammonium,2001,0.193979,2
SE655209-126937,Chlorophyll a,2001,1.7,3
CZVP7203,Nitrate,2001,1.0,2
FRGR04163000,Chlorophyll a,2001,5.4821,8
FRHR03014000,Total phosphorus,2001,0.0956,7
FISW_500,Chlorophyll a,2001,4.7,1
ES064ESPFAA0000757,Phosphate,2001,0.017789,11
LV140AKNA6_9653,Nitrate,2001,0.3101,1
BERWE030_4562001,Nitrate,2001,25.5,1
SE652177-159038,Nitrate,2001,0.2515,4
FISW_470,BOD5,2001,1.375861,7
ATPG32400112,Ammonium,2001,0.02925,1
BEVL_VMM_72000,Nitrate,2001,6.815913,16
SE726410-175525,Total phosphorus,2001,0.0113,12
DESM_DESN_OBF32300,Nitrate,2001,4.8002,13
ATPG20803042,Nitrate,2001,27.131875,1
SE649035-145565,Nitrate,2001,0.5208,12
LTR18,Total phosphorus,2001,0.1007,12
IEMRRS12S021100,Ammonium,2001,0.040225,8
FISW_435,Total phosphorus,2001,0.005,2
ES030ESPFTA55210006,Nitrate,2001,0.773668,11
DESM_BB_OD_0070,Ammonium,2001,0.122924,52
IEMRRS18B021900,Ammonium,2001,0.043087,12
LVD5000100,BOD5,2001,1.503447,10
ES050ESPF10705,Phosphate,2001,0.425076,11
DESM_BB_SP_0210,Nitrite,2001,0.02,26
ES040ESPF000400099,Phosphate,2001,0.00652,1
CZPMO_3764,Chlorophyll a,2001,27.25,12
ATPG10003112,Nitrite,2001,0.078625,1
ES050ESPF50707,BOD5,2001,8.39286,7
HU102169901,Ammonium,2001,0.189882,6
NO076-38550,Phosphate,2001,0.002,1
IT03POAD2LN1LO1,Chlorophyll a,2001,10.05,2
ATPG70322022,Nitrite,2001,0.01,1
FISW_752,Total organic carbon (TOC),2001,13.5077,13
FISW_1045,Total phosphorus,2001,0.019,2
NO015-40627,Total organic carbon (TOC),2001,0.69,1
FRGR04015300,Total phosphorus,2001,0.111,7
ATPG31800152,Nitrite,2001,0.01,1
FISW_527,Total organic carbon (TOC),2001,1.0,1
FRGR04027350,BOD5,2001,1.3844,2
SE716805-166700,Total organic carbon (TOC),2001,4.1917,12
CZPMO_3764,BOD5,2001,15.55,12
NO002-38516,Total phosphorus,2001,0.032176,17
PT405T86,Nitrite,2001,0.01,2
BG1VT00055MS040,Ammonium,2001,0.157836,12
ATPG92200542,Nitrite,2001,0.008,1
SE716717-158596,Total organic carbon (TOC),2001,7.15,4
FISW_742,BOD5,2001,1.397757,14
BG3MA00041MS0400,Nitrate,2001,1.323055,12
SE623695-142465,Total organic carbon (TOC),2001,7.65,2
FRBSS001RBYF,Nitrate,2001,7.0,1
ES091R0820,Nitrate,2001,0.466919,10
AT316257,Ammonium,2001,0.005,1
ATPG30800772,Nitrate,2001,42.275,1
ATFW61400157,Phosphate,2001,0.038967,12
NO084-38551,Total organic carbon (TOC),2001,2.4,1
DESM_DERP_2649525000,Ammonium,2001,0.189882,26
PL02S1401_1238,Phosphate,2001,0.2201,12
NO061-40836,Total organic carbon (TOC),2001,0.37,1
SKS601095,Nitrate,2001,3.8775,4
HU101178232,Nitrite,2001,0.021,36
ATFW80211037,Nitrate,2001,0.635859,12
ES050ESPF40401,Nitrate,2001,3.435673,11
FISW_1560,Nitrate,2001,0.037,2
FRFR05191000,Phosphate,2001,0.0238,10
FISW_2199,Secchi depth,2001,1.44,5
DK78-796-18,Ammonium,2001,0.0146,5
AT332825,Nitrite,2001,0.01,1
PT348T20,Ammonium,2001,0.017,2
FRGR04194000,Nitrite,2001,0.0251,18
IEMRRS30A010300,Ammonium,2001,0.019988,3
SE677506-156174,Total phosphorus,2001,0.01725,4
DEGM_DENI_40502121,Nitrate,2001,0.4,1
FISW_578,Nitrate,2001,0.303,2
FRDR06059500,Total phosphorus,2001,0.1602,8
FRDR06202000,Total phosphorus,2001,0.3504,7
AT332825,Nitrate,2001,17.975,1
DESM_DEST_410200_A,Ammonium,2001,0.299814,26
FRFR05049000,Nitrite,2001,0.0108,12
ATPG31200442,Nitrite,2001,0.01,1
FRFR05049000,BOD5,2001,3.2397,4
BEVL_VMM_910000,Nitrate,2001,8.442021,12
LTR42,Nitrite,2001,0.0078,12
FRFR05175100,Nitrite,2001,0.0181,3
SE662709-160136,Secchi depth,2001,1.625,8
FRBSS002FDLA,Nitrate,2001,8.533333,6
PL01S0301_0923,Nitrite,2001,0.0188,26
PL01S1101_1562,Ammonium,2001,0.61132,12
FISW_948,Ammonium,2001,0.008994,4
FRGR04194000,BOD5,2001,3.4042,18
ESCHC2042,BOD5,2001,1.6,1
FISW_126,Phosphate,2001,0.0808,9
RSRW00043,Ammonium,2001,0.181705,11
ATPG70321072,Nitrite,2001,0.0008,1
DESM_DESN_OBF40500,Ammonium,2001,0.379764,13
ES080ESPFES080-JU160,Ammonium,2001,0.007795,1
FRFR05233000,Total phosphorus,2001,0.1283,8
FRBSS000AJBA,Nitrate,2001,34.5,2
ATFW21531177,BOD5,2001,0.616667,12
ATPG70333092,Nitrate,2001,9.695,1
CZPB0364,Nitrite,2001,0.005,2
BERW_04430,Ammonium,2001,0.036877,13
FRBSS002GNMG,Nitrate,2001,4.142857,28
SE635136-128895,Total organic carbon (TOC),2001,8.225,12
ES050ESPF10802,Chlorophyll a,2001,6.69558,12
HU101179561,Chlorophyll a,2001,4.3038,26
FRFR05234000,Nitrate,2001,2.909621,7
LV110DZED6_9642,Nitrate,2001,0.3101,1
PL02S1401_1331,Chlorophyll a,2001,7.0167,6
PL02S1301_1123,Total phosphorus,2001,0.3054,24
AT328260,Ammonium,2001,2.69,1
RSRW00041,Nitrate,2001,0.72103,10
ES010ESPFMS010FQ,Nitrite,2001,0.058064,2
ES030ESPFTA67813004,Nitrite,2001,0.291842,7
HU101179871,Total organic carbon (TOC),2001,6.82,10
RO12790,Nitrate,2001,1.604667,12
FRFR05139310,Total phosphorus,2001,0.0896,5
SIV5110,Phosphate,2001,0.128333,6
DESM_DETH_2167,Nitrate,2001,4.013167,18
CZPMO_1173,BOD5,2001,2.21,12
ES020ESPF004300213,Nitrite,2001,0.016831,11
FISW_734,Ammonium,2001,0.057964,4
DESM_BWU01,Total organic carbon (TOC),2001,3.9,13
DESM_DEMV_0302020028,Total phosphorus,2001,0.118,26
FISW_4277,Ammonium,2001,0.063361,22
NO121-38517,Total phosphorus,2001,0.025833,12
FRDR06137200,Nitrate,2001,0.600525,12
FRDR06131550,BOD5,2001,2.17,9
FISW_657,Total phosphorus,2001,0.011,2
FISW_62,Total phosphorus,2001,0.025,4
SKIDK059,Chlorophyll a,2001,6.5929,7
ATPG90200152,Nitrite,2001,0.008,1
DEGM_DEBW_24-653-9,Nitrate,2001,33.0,1
FISW_719,Ammonium,2001,0.001999,2
FRHR03013300,Nitrate,2001,11.362073,4
FRDR06168000,Nitrite,2001,0.0144,9
AT328401,Nitrite,2001,0.012875,1
HU101179217,BOD5,2001,6.884,25
ES040ESPF000400710,Phosphate,2001,1.1932,7
EESJA0664000,BOD5,2001,1.307499,6
PL01S1101_1521,Total phosphorus,2001,0.3692,12
FISW_748,Nitrate,2001,1.9224,23
HU101179055,Nitrate,2001,0.742031,20
NO246-38532,Total organic carbon (TOC),2001,4.2,1
CZVB0250,Ammonium,2001,0.05,2
ATFW61400267,Nitrite,2001,0.019175,12
DEGM_DESN_49452003,Nitrate,2001,36.4,2
ES091R0106,Nitrate,2001,10.465435,2
ES050ESPF20801,Nitrate,2001,3.300637,2
BERWE051_4027002,Nitrate,2001,34.9,1
FRBSS002DMEB,Nitrate,2001,20.675,4
ATPG70327022,Nitrite,2001,0.0014,1
FRBSS002JJTJ,Nitrate,2001,8.1,3
FISW_927,Total phosphorus,2001,0.013,5
SKS603191,Nitrite,2001,0.26,2
SE658535-133765,Nitrate,2001,0.1124,12
FRCR02085850,Nitrate,2001,2.762215,13
FRFR05192300,Nitrate,2001,1.011642,6
ES030ESPFTA53405001,Nitrate,2001,0.611984,8
FISW_544,Ammonium,2001,0.167896,4
FISW_153,Phosphate,2001,0.045,2
FRBSS000HXWL,Nitrate,2001,33.5,3
IT0819000600,Total phosphorus,2001,0.478333,12
DESM_DENI_49572011,Nitrite,2001,0.05,12
FRBSS002FHFM,Nitrate,2001,1.0,1
ITI027_018_SS_4_T_A,Ammonium,2001,0.045207,7
FISW_433,Phosphate,2001,0.001,2
ATPG61020152,Nitrite,2001,0.01,1
FRDR06022000,Nitrate,2001,4.055669,3
ATPG60656342,Ammonium,2001,0.005,1
DK78-796-20,Ammonium,2001,0.034,5
ATPG92100072,Nitrate,2001,48.605,1
ATPG54100382,Nitrate,2001,37.1,1
SE625989-131913,Total phosphorus,2001,0.0417,12
DESM_SH_120015,Total phosphorus,2001,0.145,13
FRHR03081000,Total phosphorus,2001,0.1509,11
PL01S1301_1661,Total phosphorus,2001,0.0333,12
ES091R0274,Nitrate,2001,1.012042,3
ES020ESPF004300004,Nitrate,2001,2.354148,2
ATPG32400032,Nitrite,2001,0.01,1
PT391T33,Nitrite,2001,0.03,1
LVV0270200,Ammonium,2001,0.067958,10
ATPG61012182,Ammonium,2001,0.01,1
ATPG61045252,Ammonium,2001,0.01,1
PT317T246,Nitrate,2001,10.435,2
ES091R0463,BOD5,2001,3.15,12
FISW_848,Ammonium,2001,0.184685,11
LTR11,Nitrate,2001,1.290854,12
NO194-41067,Dissolved organic carbon (DOC),2001,0.73,1
FRB1R02122800,Total phosphorus,2001,0.1501,12
SE661974-144297,Total organic carbon (TOC),2001,10.5167,12
LVG2150100,Phosphate,2001,0.0233,10
ATPG31200232,Nitrate,2001,38.0,1
ATFW21550217,Total phosphorus,2001,0.03275,12
EESJA3204000,Total phosphorus,2001,0.0755,6
ATPG70333022,Nitrite,2001,0.0012,1
SE641827-139990,Nitrate,2001,0.3877,12
IT16CA_TS01,Total phosphorus,2001,0.283491,11
FRCR02028500,Ammonium,2001,0.152405,12
RO12760,Ammonium,2001,1.034097,12
SE669500-163246,Ammonium,2001,0.026384,12
FISW_948,Nitrate,2001,0.0496,4
ATPG30600412,Nitrite,2001,0.01,1
AT328062,Ammonium,2001,0.1875,1
ATPG53100082,Ammonium,2001,0.005125,1
FRDR06117500,BOD5,2001,2.1601,4
IEMRRS21O070400,Ammonium,2001,0.034988,2
PL01S0202_0061,Total phosphorus,2001,0.054,6
LVV0560200,Ammonium,2001,0.06496,10
DESM_BWU51,Phosphate,2001,0.061,26
FISW_586,Phosphate,2001,0.011,2
ATPG54100362,Nitrite,2001,0.005,1
BG4ME00292MS905,Nitrate,2001,0.100004,5
FRGR04015600,Nitrite,2001,0.0485,12
CZVB0236,Ammonium,2001,0.6275,2
FRHR03163000,Total phosphorus,2001,0.2765,12
ATPG80404352,Ammonium,2001,0.005,1
FRHR03254770,Nitrate,2001,2.755315,11
ES030ESPFTA67913002,Ammonium,2001,0.024555,2
DESM_DEBY_19268,Nitrate,2001,4.500187,26
PL01S0801_1361,Nitrate,2001,0.384216,12
FRDR06141000,BOD5,2001,1.7049,6
DESM_DESN_OBF30410,Total organic carbon (TOC),2001,8.8,13
FRGR04124985,Nitrite,2001,0.0478,4
LTR1,Phosphate,2001,0.0342,12
CZVO0064,Nitrate,2001,1.0,2
RO12190,Nitrate,2001,1.19785,12
FRCR02000010,Chlorophyll a,2001,1.3109,16
ES100ESPF100089000,BOD5,2001,56.6667,12
SE716717-158596,Ammonium,2001,0.014491,4
BERW_03621,Chlorophyll a,2001,4.2769,13
ATFW80213067,Total organic carbon (TOC),2001,0.583333,12
FRGR04075700,Phosphate,2001,0.0116,4
SE733110-182955,Total organic carbon (TOC),2001,9.6,4
DKMONLW32000011,Nitrate,2001,0.846793,17
ES040ESPF000400247,Ammonium,2001,1.354128,7
CZVB9752,Nitrate,2001,1.0,2
FRBSS000LVCQ,Nitrate,2001,42.5,2
CZPLA_1,Total phosphorus,2001,0.12,12
LVL1760200,Nitrate,2001,2.683112,10
SE642246-139732,Total organic carbon (TOC),2001,15.5583,12
FRBSS000REEU,Nitrate,2001,13.133333,3
ES091R0509,Nitrate,2001,0.322013,2
DESM_DEBY_11938,Phosphate,2001,0.011,24
CZVB9752,Ammonium,2001,0.153,2
CZVP8411,Nitrite,2001,0.005,1
SE736804-160569,Secchi depth,2001,7.93333,3
ATPG31800142,Ammonium,2001,0.005,1
LV008INCA8_1491,Nitrate,2001,0.0443,1
SE662506-158465,Phosphate,2001,0.0862,12
FRDR06079000,BOD5,2001,2.358,2
ITI027_018_SS_4_T_A,Nitrate,2001,0.125332,11
FRBSS000TQGJ,Nitrate,2001,2.7,1
CZVB0151,Nitrate,2001,1.0,2
FRBSS000QPBA,Nitrate,2001,15.666667,3
FISW_177,Phosphate,2001,0.0053,6
ATPG32100492,Nitrate,2001,66.325,1
RSRW00022,BOD5,2001,1.554545,11
SKS600592,Ammonium,2001,0.0275,2
CZVB0322,Ammonium,2001,2.5955,2
IT05157,Phosphate,2001,0.010491,11
PL01S1601_1920,Total phosphorus,2001,0.4767,12
LVV0320200,BOD5,2001,1.800774,9
ITAMS22SG0021,Nitrate,2001,0.269328,12
DESM_NW101904,Total phosphorus,2001,0.023,13
FRDR06002000,Phosphate,2001,0.0439,3
FISW_601,Nitrate,2001,0.097004,2
DKMONLW21000990,Nitrate,2001,2.673731,19
ATPG92200302,Nitrite,2001,0.008,1
ES020ESPF004300039,Nitrate,2001,1.43564,12
EESJA3463000,Secchi depth,2001,4.4,2
SIP70060,Nitrate,2001,6.7,1
HU101179251,BOD5,2001,3.3788,52
FRFR05148000,Phosphate,2001,0.0179,6
EESJA1354000,Nitrate,2001,0.663328,12
ATPG31500452,Nitrite,2001,0.01,1
DESM_BWU41,Total phosphorus,2001,0.056,26
SKS721591,Nitrate,2001,12.9,2
FRGR04003500,Nitrate,2001,0.834035,12
FRFR05128000,Ammonium,2001,0.033679,6
FRDR06003600,Nitrite,2001,0.0177,8
FISW_51,Phosphate,2001,0.0042,13
SKS000894,Ammonium,2001,0.01,1
ATPG40445022,Nitrite,2001,0.005,1
FISW_579,Total organic carbon (TOC),2001,10.2,1
ATPG30600402,Nitrate,2001,31.95,1
ATPG54105982,Ammonium,2001,0.22575,1
PL01S1601_1920,Phosphate,2001,0.3021,12
LTR1,Total phosphorus,2001,0.1152,12
DEGM_DENW_100140749,Nitrate,2001,173.656,1
CZPMO_401,Nitrate,2001,2.920121,12
FRBSS002AEQX,Nitrate,2001,4.05,1
SKIDK127,Total organic carbon (TOC),2001,3.4653,12
FRBSS000DEER,Nitrate,2001,30.0,2
FISW_496,Total organic carbon (TOC),2001,9.55,1
SE642140-140640,Phosphate,2001,0.001,4
FISW_3,Nitrate,2001,0.0491,47
FISW_742,Total organic carbon (TOC),2001,6.7423,26
SE677506-156174,Total organic carbon (TOC),2001,14.675,4
FRFR05220000,Ammonium,2001,0.086146,5
FISW_1803,Nitrate,2001,0.0548,17
ES080ESPFES080-JU070,Nitrate,2001,2.323097,12
HU101179309,Nitrite,2001,0.0357,26
EESJA8211000,Ammonium,2001,0.035778,12
DESM_DESN_OBF26800,Nitrite,2001,0.029,13
NO031-42841,Dissolved organic carbon (DOC),2001,2.55,2
FRDR06060000,Ammonium,2001,1.381641,2
FRDR06151000,Phosphate,2001,0.02,7
ATFW80207027,Total organic carbon (TOC),2001,1.25833,12
FRDR06108000,Chlorophyll a,2001,0.5452,2
FRB1R02106600,Ammonium,2001,0.19368,14
DEGM_DERP_2587271200,Nitrate,2001,8.95,2
FISW_401,Total phosphorus,2001,0.012,8
LTR40,Nitrate,2001,3.675153,12
FISW_2686,Chlorophyll a,2001,2.75,4
PT532A38,Ammonium,2001,0.0182,1
BERW_04770,Ammonium,2001,0.028482,13
SIV1010,Nitrate,2001,1.347846,6
ATPG54100672,Nitrite,2001,0.005,1
FISW_921,Total phosphorus,2001,0.013,2
SE662322-139339,Phosphate,2001,0.00225,4
BG1OS00799MS060,BOD5,2001,19.0,12
HU101845390,Phosphate,2001,0.2683,26
FISW_188,Nitrate,2001,0.663,2
LTR23,Nitrate,2001,1.404258,12
FRCR02103850,BOD5,2001,3.7424,19
CZPB0174,Nitrate,2001,9.16,2
RO11900,BOD5,2001,3.4,12
IT0569,Total phosphorus,2001,0.069167,12
FISW_549,Nitrate,2001,0.156,2
FISW_116,Total organic carbon (TOC),2001,18.5385,13
HU101178955,Nitrate,2001,0.198579,14
RO107500,Ammonium,2001,1.181825,12
ATPG32300142,Nitrite,2001,0.005,1
SKS042390,Nitrite,2001,0.02,1
SE662709-160136,Chlorophyll a,2001,5.78333,6
ATPG10003032,Nitrite,2001,0.01,1
FRDR06204000,Ammonium,2001,0.102037,2
ITAN-06115,Nitrate,2001,3.2,1
SE652370-156442,Nitrate,2001,0.1425,12
ATFW31200037,BOD5,2001,0.963636,11
NO002-39714,Dissolved organic carbon (DOC),2001,7.4,1
FISW_547,Ammonium,2001,0.012992,3
FRFR05052000,BOD5,2001,4.0631,5
DESM_DENI_47812999,Phosphate,2001,0.0025,8
RO134000,BOD5,2001,3.8,12
CZVB9751,Ammonium,2001,0.05,2
FRBSS002FGFR,Nitrate,2001,1.95,4
ATPG61022232,Nitrite,2001,0.01,1
SE708619-162132,Total phosphorus,2001,0.0085,8
FRCR02067600,Nitrite,2001,0.0199,10
PL01S1601_1955,Phosphate,2001,0.0435,12
IT0554,Nitrate,2001,0.250664,11
ES050ESPF50708,Nitrate,2001,4.185614,11
FRDR06123250,Nitrate,2001,2.3995,4
SE713404-172465,Total phosphorus,2001,0.01125,4
ATPG10003112,Ammonium,2001,0.009375,1
CZVP7518,Ammonium,2001,0.785,2
ATPG70332012,Ammonium,2001,0.01,1
DEGM_DESN_51546004,Ammonium,2001,0.04,1
HU101178818,Ammonium,2001,0.100238,52
CZPMO_1190,Total phosphorus,2001,0.52,12
SE642489-151724,Secchi depth,2001,4.375,8
HU101179446,Ammonium,2001,0.349383,26
PL02S0502_0294,Ammonium,2001,0.07995,7
SKS603093,Nitrate,2001,7.96,4
PL01S0701_1228,Nitrite,2001,0.0688,11
ATPG30600102,Nitrate,2001,24.1,1
CZPP0160,Nitrite,2001,0.002,2
HU101178357,Phosphate,2001,0.1238,49
SE731799-151196,Total organic carbon (TOC),2001,1.6,2
NO168-41464,Total organic carbon (TOC),2001,2.7,1
ES080ESPFES080-JU128,Nitrate,2001,1.119377,12
ATPG54100332,Nitrate,2001,7.5575,1
FRFR05139310,Phosphate,2001,0.0342,6
FRGR04075700,Total phosphorus,2001,0.0387,4
SII10040,Phosphate,2001,0.012,1
PL02S1401_1374,Nitrate,2001,3.660952,25
PL01S1301_1725,Nitrite,2001,0.0217,12
SE703847-162474,Total organic carbon (TOC),2001,11.6417,12
NO002-38516,Phosphate,2001,0.003062,16
CZPP0051,Ammonium,2001,0.05,2
IEMRRS36S010300,BOD5,2001,0.666667,3
ATFW40709117,Total phosphorus,2001,0.01935,10
DESM_BB_SP_0060,Total organic carbon (TOC),2001,6.4,25
FRHR03138390,Phosphate,2001,0.1112,12
ATFW80214057,Total phosphorus,2001,0.040992,12
FRFR05117000,Phosphate,2001,0.0653,13
ATPG31600042,Nitrite,2001,0.01,1
BEVL_VMM_499500,BOD5,2001,3.16471,17
PL01S1601_1904,Phosphate,2001,0.0693,12
FRHR03023000,Nitrite,2001,0.0343,9
FRBSS001KFRR,Nitrate,2001,47.527273,11
FRBSS002APTD,Nitrate,2001,5.666667,3
LVV0060100,BOD5,2001,1.477929,9
FRFR05183000,Nitrate,2001,0.392516,4
IT10TVR7,Ammonium,2001,0.336923,12
DESM_DENI_48812210,Nitrate,2001,8.300345,26
CZPMO_1189,Nitrite,2001,0.04,12
PL02S0502_0182,Phosphate,2001,0.021,7
DESM_BWU41,Ammonium,2001,0.038976,25
ESCHC2082,BOD5,2001,0.741667,12
SE657562-159772,Phosphate,2001,0.016833,6
FRBSS001WCXD,Nitrate,2001,20.0,1
RSRW00019,Ammonium,2001,0.107711,9
FRBSS000LXZG,Nitrate,2001,0.5,3
NO027-39668,Total organic carbon (TOC),2001,2.3,2
LTR20,BOD5,2001,5.258615,12
FRCR02021000,Nitrite,2001,0.0377,9
DEGM_DEBY_1131623700027,Nitrite,2001,0.01,2
NO002-40954,Nitrate,2001,0.004292,1
SE665550-137656,Phosphate,2001,0.0025,10
CZVB0290,Ammonium,2001,0.05,2
ATPG30800702,Nitrite,2001,0.01825,1
ES020ESPF004300100,Nitrate,2001,0.445069,2
FISW_556,Ammonium,2001,0.014991,2
LVE0030200,Nitrate,2001,0.565023,4
FRBSS000YQFK,Nitrate,2001,3.6,3
EESJA9741000,BOD5,2001,1.652326,12
FRHR03101000,Nitrite,2001,0.0229,9
PL01S0201_0798,BOD5,2001,3.7125,24
ES100ESPF220003000,Total organic carbon (TOC),2001,2.61143,7
BERW_01395,Ammonium,2001,1.508262,13
DESM_DEST_310030_A,Phosphate,2001,0.12,26
FRGR04132500,Nitrate,2001,5.908546,18
DESM_DEST_2110020_A,Phosphate,2001,0.1,26
ATPG70331052,Ammonium,2001,0.01,1
FRBSS000YQRY,Nitrate,2001,27.966667,6
CZVP8221,Nitrate,2001,1.0,2
FRFR05020000,Ammonium,2001,0.030881,9
FISW_794,Total phosphorus,2001,0.0145,4
RO31100,Phosphate,2001,0.06,12
DESM_SH_120015,Phosphate,2001,0.043,13
EESJA1170000,Nitrate,2001,10.525,4
IT09S1270,BOD5,2001,6.58333,12
FRBSS000REUW,Nitrate,2001,12.833333,3
ATPG30800672,Nitrate,2001,6.69,1
PL01S0201_0813,Total phosphorus,2001,0.1427,26
IT12F5_27,Ammonium,2001,0.113517,12
CZPOD_1163,BOD5,2001,3.56,12
LVE0300100,Total phosphorus,2001,0.0343,4
FISW_1060,Ammonium,2001,0.004897,11
SE637260-128728,Total organic carbon (TOC),2001,0.933333,3
IT03N00817IR1,Phosphate,2001,0.026601,12
ES020ESPF004300015,Ammonium,2001,0.97386,13
ATPG41021022,Ammonium,2001,0.005,1
IEMRRS35U010200,Phosphate,2001,0.024,2
SE654151-140275,Phosphate,2001,0.0027,12
DEGM_DEBY_4110623000009,Nitrate,2001,49.9,2
LTR18,Nitrite,2001,0.0118,12
PL01S0701_1133,Ammonium,2001,1.195956,12
CZVP8215,Ammonium,2001,0.72,2
SE730224-165025,Phosphate,2001,0.0015,16
SE624421-147234,Nitrate,2001,0.089,4
SE751252-175433,Total organic carbon (TOC),2001,3.8,4
DEGM_DENI_9840081,Nitrate,2001,0.4,2
FRCR02094900,Chlorophyll a,2001,2.9738,26
DESM_SH_126194,Ammonium,2001,0.139913,13
SE670757-145007,Phosphate,2001,0.0022,12
FRBSS000DTTT,Nitrate,2001,26.766667,3
FRHR03118000,BOD5,2001,4.2646,4
FRBSS000FJPT,Nitrate,2001,32.266667,3
PL01S1501_1844,BOD5,2001,1.7625,24
FRBSS001UMVJ,Nitrate,2001,1.0,1
ATPG53116922,Ammonium,2001,0.01,1
PL02S0101_0526,Chlorophyll a,2001,2.3154,26
CZPMO_3636,Nitrite,2001,0.008417,12
FRBSS001AZKW,Nitrate,2001,15.0,2
IT03POAD2LN2LO2,Chlorophyll a,2001,3.55,2
ATFW73200987,Nitrate,2001,0.607199,23
FISW_593,Nitrate,2001,0.211,2
SIP54101,Nitrite,2001,0.004,1
ATPG54106962,Nitrate,2001,23.166667,1
CZPMO_1171,Total phosphorus,2001,0.13,12
FRFR05018000,Nitrite,2001,0.0123,13
HU100356712,Phosphate,2001,1.2132,26
DESM_DEBY_16122,Nitrate,2001,4.100171,26
ESCHC2070,Nitrate,2001,0.835893,12
FISW_133,Total organic carbon (TOC),2001,14.6231,13
HU101178553,Total organic carbon (TOC),2001,9.35,20
FRDR06194000,BOD5,2001,3.1643,11
EESJA2030000,Nitrate,2001,0.090004,1
FISW_48,Nitrate,2001,0.0415,14
ATPG40404012,Nitrite,2001,0.005,1
FRGR04174250,Nitrite,2001,0.0558,12
FISW_620,Ammonium,2001,0.926424,1
FRBSS001MXWE,Nitrate,2001,11.866667,3
FRBSS001BRZQ,Nitrate,2001,22.35,1
FISW_18,Ammonium,2001,0.010893,16
PL02S1301_1211,Chlorophyll a,2001,6.0667,12
FRFR05183000,Nitrite,2001,0.0152,2
HU101178966,Total phosphorus,2001,0.0615,14
EESJA7837000,Nitrite,2001,0.0229,12
FRB2R01004000,Phosphate,2001,0.1976,12
