monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FISW_899,Nitrate,2000,1.5679,7
FRDR06162600,BOD5,2000,2.7173,8
ESCHC2090,BOD5,2000,0.546154,13
ES040ESPF000400709,Phosphate,2000,0.003912,5
FRGR04089200,BOD5,2000,2.8547,2
FISW_1543,Chlorophyll a,2000,6.5,2
HU101178519,Nitrate,2000,1.93008,26
FISW_508,Secchi depth,2000,1.0,4
ESCHC06_3083,Nitrate,2000,1.334055,1
DESM_DEBY_10859,Phosphate,2000,0.007,26
DESM_DEST_310115_A,Nitrate,2000,5.900245,26
CZPP0540,Nitrate,2000,25.3,2
DKMONLW32000011,Chlorophyll a,2000,23.7412,19
ATPG32100252,Nitrite,2000,0.018125,1
SE719095-173622,Total phosphorus,2000,0.008182,11
PL02S1401_1303,Ammonium,2000,1.872136,12
FRGR04003500,Total phosphorus,2000,0.0912,12
PL02S1301_1134,Chlorophyll a,2000,16.4667,24
ATPG70326052,Ammonium,2000,0.01,1
ES050ESPF30303,Ammonium,2000,0.326363,4
CZPOD_1144,Chlorophyll a,2000,3.48,12
PL02S1401_1331,Nitrate,2000,4.861002,13
DESM_DEST_410610_A,Nitrite,2000,0.035,26
CZVB0266,Nitrate,2000,1.44,2
HU101178564,Chlorophyll a,2000,6.46,20
ATPG20801102,Nitrite,2000,0.00328,1
ES091R0506,BOD5,2000,4.81667,12
FRDR06149900,Nitrate,2000,0.076603,2
LTR88,Total phosphorus,2000,1.8892,12
ATFW10000087,BOD5,2000,1.762,12
SE665144-139321,Secchi depth,2000,2.6,1
HU101178472,Nitrite,2000,0.100801,24
FISW_7,Total organic carbon (TOC),2000,12.0385,26
HU101845507,Phosphate,2000,0.0511,26
BERWE030_4653001,Ammonium,2000,0.01,1
ATPG30800052,Nitrite,2000,0.005,1
HU101845390,BOD5,2000,2.5461,26
LVV0180200,Total phosphorus,2000,0.057,6
BG1YN00319MS030,Nitrite,2000,0.052,13
SIP06060,Nitrate,2000,34.25,2
IT09S1262,Ammonium,2000,0.024984,12
ATKK41740012,Ammonium,2000,0.003,1
LV023SLOD11_1606,Nitrate,2000,0.0443,1
FISW_153,Nitrate,2000,0.693,2
BG3AR00031MS0070,Nitrite,2000,0.02,4
FRHR03214240,Phosphate,2000,0.1147,5
CZPP0874,Ammonium,2000,0.05,2
FRGR04017000,Phosphate,2000,0.03,6
ES040ESPF000400239,Nitrate,2000,0.253011,2
SE661974-144297,Nitrate,2000,0.083167,12
BERWM040_3467001,Ammonium,2000,0.01,1
SE655863-129783,Total phosphorus,2000,0.004,4
HU101178243,Chlorophyll a,2000,7.3423,26
SE693587-158205,Nitrate,2000,0.096417,12
CZPVL_1070,Total phosphorus,2000,0.19,12
CZPVL_6007,Total organic carbon (TOC),2000,7.65,12
PL01S0701_1271,Phosphate,2000,0.1717,12
DESM_DEBY_2138,Nitrate,2000,0.433348,6
BG1OS00715MS050,Nitrate,2000,0.580024,12
FISW_609,Phosphate,2000,0.006,2
FRDR06073500,Chlorophyll a,2000,2.3624,5
FISW_529,Nitrate,2000,0.035,2
CZVP7614,Nitrite,2000,0.098,2
SE728796-160764,Nitrate,2000,0.016,12
FISW_583,Phosphate,2000,0.003,2
ATPG54100382,Ammonium,2000,0.005,1
DESM_NW731808,Nitrite,2000,0.032,13
CZPOD_1163,Nitrite,2000,0.100001,12
FISW_121,Nitrate,2000,1.1489,18
FISW_906,Nitrite,2000,0.022,6
HU101179354,Total phosphorus,2000,0.0834,26
HU101178553,BOD5,2000,1.29,20
ATPG31800032,Nitrate,2000,9.025,1
ES030ESPFTA58501001,Nitrite,2000,0.05928,2
ATFW80224047,Nitrate,2000,1.792075,12
SE664197-149337,Ammonium,2000,0.031231,4
HU101178896,Ammonium,2000,0.136815,26
RSRW00024,Phosphate,2000,0.012091,11
DESM_BB_800015815219_HM,Ammonium,2000,0.020217,13
FRBSS000ECQL,Ammonium,2000,0.05,1
CZVB9803,Nitrate,2000,1.0,2
FISW_239,Total phosphorus,2000,0.094,4
FISW_991,Ammonium,2000,0.141912,3
DESM_BB_800015815219_HM,Phosphate,2000,0.002,12
FRCR02041950,Ammonium,2000,0.087546,9
DESM_BWU43,Phosphate,2000,0.119,13
FISW_556,Chlorophyll a,2000,2.1,1
DESM_DEST_2150020_A,Ammonium,2000,0.119925,26
PL01S1101_1562,Nitrate,2000,0.860836,12
CZVO0123,Ammonium,2000,1.455,2
ES050ESPF20602,Nitrate,2000,0.073143,1
SE678924-156862,Nitrate,2000,0.072,13
ES030ESPFTA53405004,Phosphate,2000,1.64087,3
FISW_191,Total phosphorus,2000,0.038,2
IT0542,Nitrate,2000,1.091715,12
PL01S0801_1336,Phosphate,2000,0.097,12
ATFW40710047,Nitrate,2000,1.559065,13
ES080ESPFES080-JU111,Nitrate,2000,0.66809,8
ES050ESPF41599,BOD5,2000,11.8133,3
BG3MA00997MS1580,Phosphate,2000,0.01956,2
FRBSS000MHPZ,Nitrate,2000,4.2,2
DESM_DEBY_24026,Nitrate,2000,5.200216,25
SIP06360,Phosphate,2000,0.0115,2
FISW_412,Total organic carbon (TOC),2000,6.5,1
FISW_1447,Nitrate,2000,1.616,2
DESM_DERP_2649525000,Total organic carbon (TOC),2000,5.5,26
DESM_NW805180,Nitrite,2000,0.051,29
FRBSS002LQJE,Nitrate,2000,1.0,1
ATPG40427012,Nitrate,2000,17.65,1
NL91_STEVWT,Chlorophyll a,2000,9.80769,13
DK71-295-1,Total phosphorus,2000,0.008,1
FISW_420,Chlorophyll a,2000,6.6,1
ITAMS13SG0006,Phosphate,2000,0.02,7
NO139-38522,Ammonium,2000,0.01707,1
FRGR04002100,Phosphate,2000,0.1612,4
ATPG10003032,Nitrate,2000,1.0,1
DESM_DENI_92862534,Total phosphorus,2000,0.17,24
HU101178276,Nitrate,2000,6.24676,26
ES091R0232,BOD5,2000,6.35833,12
DESM_DENI_92862534,Ammonium,2000,0.199876,24
LUL110030A11,BOD5,2000,2.1,2
FRDR06047500,Phosphate,2000,0.0372,2
CZPB0386,Nitrate,2000,7.59,2
FRDR06092500,Ammonium,2000,0.076852,9
FRBSS002MWHR,Nitrate,2000,5.45,2
FRBSS002KBJJ,Nitrate,2000,29.775,4
FRHR03146890,Total phosphorus,2000,0.1568,12
DEGM_DEMV_21420002,Ammonium,2000,0.15,2
FISW_719,Secchi depth,2000,1.166,3
FISW_167,Secchi depth,2000,1.412,8
ATFW80114017,BOD5,2000,1.2,12
LUL112010A24,Phosphate,2000,0.02,16
ATPG32300142,Nitrate,2000,62.25,1
FRBSS001QACB,Nitrate,2000,5.85,2
ATFW10000077,Phosphate,2000,0.07,12
SE713404-172465,Ammonium,2000,0.021736,4
ES020ESPF004300077,Ammonium,2000,0.061062,12
CZVP7515,Nitrite,2000,0.005,2
PL02S1401_1324,Total phosphorus,2000,0.284,22
SE617027-137477,Nitrate,2000,3.72925,12
FRBSS000MBAV,Ammonium,2000,0.031667,6
FRGR04174250,Nitrate,2000,5.210017,12
FISW_536,Ammonium,2000,0.003998,2
FRB1R02106850,BOD5,2000,2.6068,11
FRBSS000LXCP,Nitrate,2000,31.8,2
PL01S0201_0784,Phosphate,2000,0.0787,24
BG3MA00741MS0930,BOD5,2000,3.083,12
FISW_563,Secchi depth,2000,2.7,2
SE656206-159170,Secchi depth,2000,4.3,4
ES020ESPF004300004,Nitrite,2000,0.010792,2
DESM_BWU47,Phosphate,2000,0.157,26
FISW_1509,Total phosphorus,2000,0.0137,6
FRBSS000USCF,Ammonium,2000,0.253333,3
CZPLA_9,Chlorophyll a,2000,11.73,12
FISW_748,Total phosphorus,2000,0.1002,26
PL01S1601_1958,Nitrate,2000,1.20505,12
FRGR04215800,Ammonium,2000,0.091343,5
ES020ESPF004300206,Ammonium,2000,0.077952,7
FISW_854,Total organic carbon (TOC),2000,14.1429,7
DESM_DEST_410020_A,Total phosphorus,2000,0.241,26
NO151-38520,Ammonium,2000,0.009597,19
SE664614-136702,Phosphate,2000,0.001,4
FISW_1061,Ammonium,2000,0.09714,13
FRBSS002GVEP,Nitrate,2000,36.0,1
CZVB0236,Nitrite,2000,0.083,1
FISW_150,Secchi depth,2000,3.6,3
ES080ESPFES080-JU160,Nitrate,2000,0.667028,1
FRDR06083000,BOD5,2000,4.4758,11
SKIDK005,BOD5,2000,4.6667,12
FRCR02096900,Nitrite,2000,0.0283,19
CZPB0285,Nitrate,2000,3.24,2
ES030ESPFTA53603002,Nitrite,2000,0.00456,2
BERWE030_4653001,Nitrate,2000,31.9,1
ATPG30600042,Ammonium,2000,0.01,1
FISW_25,Nitrate,2000,0.0158,4
ES091R0548,Ammonium,2000,2.034535,2
FRBSS000ESMV,Ammonium,2000,0.05,1
SE708512-152086,Secchi depth,2000,4.16667,3
CHRW-6315,Total phosphorus,2000,0.0658,120
ATPG40301032,Ammonium,2000,0.01,1
FRBSS001ZYFD,Ammonium,2000,0.05,2
FRBSS001VTAX,Nitrate,2000,24.966667,6
ATPG30600182,Nitrite,2000,0.005,1
SE614886-136002,Phosphate,2000,0.080917,24
SE643167-140119,Phosphate,2000,0.004083,12
EESJA5524000,BOD5,2000,3.606289,6
DESM_DEBE_430,Nitrite,2000,0.088,13
CZVP8219,Ammonium,2000,0.05,2
SKIDK227,BOD5,2000,2.0333,12
SE620277-140091,Phosphate,2000,0.005,12
IT0554,BOD5,2000,2.02857,7
ES091R0433,BOD5,2000,6.325,12
DESM_DEBY_8104,Total phosphorus,2000,0.128,26
ATPG32101002,Nitrate,2000,32.2,1
FRDR06011000,Phosphate,2000,0.0805,10
ATPG80404652,Nitrite,2000,0.005,1
FRBSS000SCUF,Nitrate,2000,1.22,5
ATPG61025262,Nitrate,2000,91.225,1
FRBSS000YPET,Nitrate,2000,28.95,2
DESM_NW805180,Ammonium,2000,0.099938,29
FISW_615,Secchi depth,2000,0.95,2
FRFR05015100,BOD5,2000,2.2712,6
DESM_HE_115,Nitrite,2000,0.131001,26
PL02S1401_1331,Phosphate,2000,0.3704,13
PL01S1301_1669,Nitrate,2000,2.481803,12
FRBSS001VZNT,Nitrate,2000,0.1,2
FRDR06153900,Nitrite,2000,0.006,6
PL02S0401_0682,Ammonium,2000,0.119126,12
ATPG31800182,Ammonium,2000,0.005,1
SE744629-167999,Phosphate,2000,0.0012,5
BERWE030_4572004,Nitrate,2000,14.8,1
SKIDK209,Nitrate,2000,1.286354,12
ES091R0157,BOD5,2000,4.425,12
PL01S1601_1958,Ammonium,2000,0.512981,12
FRBSS000PTCP,Nitrate,2000,26.3,1
FRBSS000HPWZ,Nitrate,2000,14.05,6
BERW_11211,Total phosphorus,2000,0.0573,13
ATPG30800032,Nitrite,2000,0.005,1
ATPG92200542,Nitrate,2000,90.89,1
FRBSS000QPCW,Nitrate,2000,21.0,2
CZPVL_8964,BOD5,2000,4.15,12
LTR106,Total organic carbon (TOC),2000,11.951,10
PL01S1001_1480,Ammonium,2000,0.373368,11
FRBSS000CCEB,Ammonium,2000,0.1,3
RSRW00015,BOD5,2000,2.7875,8
FISW_160,Phosphate,2000,0.01,2
ATFW21560297,BOD5,2000,1.65,12
LTR77,Nitrite,2000,0.0318,12
LTR50,Total phosphorus,2000,0.0957,12
BEVL_VMM_768000,Nitrite,2000,0.337502,12
ATFW40608037,Nitrate,2000,1.69207,14
SIJ0203,Total organic carbon (TOC),2000,1.42001,6
ATPG70333072,Nitrate,2000,10.3,1
SE694231-133350,Total organic carbon (TOC),2000,2.34667,15
ES020ESPF004300012,Ammonium,2000,0.479402,12
FISW_116,Total phosphorus,2000,0.0449,12
ES091R0261,Nitrate,2000,3.001625,2
HU101178542,BOD5,2000,4.128,25
DESM_NW000504,Nitrate,2000,2.624109,366
SE669500-163246,Nitrate,2000,0.203667,12
CZVP7711,Nitrate,2000,1.0,2
AT336354,Ammonium,2000,0.4576,1
ES050ESPF10804,BOD5,2000,7.90625,4
ATPG30600152,Nitrite,2000,0.005,1
FRBSS000DPAW,Nitrate,2000,38.5,2
ATFW80213067,Ammonium,2000,0.054966,12
PL01S0202_0061,Ammonium,2000,0.019988,6
CZPP0051,Nitrate,2000,21.1,2
CZPO3003,Nitrite,2000,0.005,2
FRBSS000RNYT,Nitrate,2000,26.6,2
FRDR06194800,Nitrate,2000,5.427426,2
ATPG31200322,Ammonium,2000,0.01,1
FISW_496,Phosphate,2000,0.002,2
CZVP7211,Ammonium,2000,0.1625,2
ES030ESPFTA58106001,Nitrate,2000,3.680153,4
DEGM_DERP_2546250600,Nitrite,2000,0.02,2
FISW_953,Ammonium,2000,0.004497,4
SIP58120,Ammonium,2000,0.04,2
FRDR06160500,BOD5,2000,1.3835,2
FRDR06150500,Nitrate,2000,0.263311,8
CZPB0386,Ammonium,2000,0.05,2
LVV0560200,Total phosphorus,2000,0.059,7
ATPG30801082,Nitrite,2000,0.005,1
FRFR05057150,BOD5,2000,1.6845,6
DESM_SH_120003,Total phosphorus,2000,0.142,13
ES050ESPF10201,Nitrate,2000,4.012057,1
DEGM_34320009,Ammonium,2000,0.27,1
LVD5000200,Total phosphorus,2000,0.063,12
ES030ESPFTA67614002,Nitrate,2000,0.00608,2
LVD5000200,BOD5,2000,1.689653,12
DESM_BWU51,Total phosphorus,2000,0.119,25
LVE0300100,BOD5,2000,4.199995,3
FRBSS001QCXT,Nitrate,2000,16.15,2
ATFW40713047,Total phosphorus,2000,0.082,13
FRBSS001TWJF,Nitrate,2000,5.0,2
CZVP7012,Nitrite,2000,0.005,2
DEGM_32360118,Nitrate,2000,0.5,2
PL02S0501_0819,BOD5,2000,12.8583,12
FRER06215800,BOD5,2000,1.1013,2
NO087-38549,Phosphate,2000,0.001,1
FISW_1018,Nitrate,2000,0.0373,26
RSRW00033,Nitrate,2000,1.5934,12
FRDR06143950,Phosphate,2000,0.0346,11
FRBSS001UASU,Nitrate,2000,55.333333,9
HU101178830,Phosphate,2000,0.3185,26
FISW_1061,Total phosphorus,2000,0.022,18
IT05181,Phosphate,2000,0.2025,8
PT485T10,Nitrate,2000,4.59,2
FRFR05133000,BOD5,2000,2.4615,6
EESJA6040000,Ammonium,2000,0.5,2
BERW_04130,Chlorophyll a,2000,3.4692,13
CZVB0360,Ammonium,2000,0.6465,2
ES020ESPF004300035,Ammonium,2000,0.092243,12
EESJA2802000,Phosphate,2000,0.0075,4
FISW_750,Total phosphorus,2000,0.1219,26
FRBSS001NNJD,Nitrate,2000,34.9,1
DEGM_BB_31464700,Nitrate,2000,0.04,1
ES020ESPF004300208,Ammonium,2000,0.012249,7
DESM_DESN_OBF17300,Nitrite,2000,0.063,13
HU101179206,Chlorophyll a,2000,12.8588,51
FRFR05161000,Ammonium,2000,0.421938,15
FRBSS000KLDL,Nitrate,2000,22.17,1
ATFW40505037,Nitrate,2000,2.843118,14
CZPMO_1201,Nitrate,2000,5.500229,12
SKIDK041,Nitrite,2000,0.017,12
ES050ESPF50708,Phosphate,2000,0.199927,11
FISW_464,Total phosphorus,2000,0.003,2
ES050ESPF10501,BOD5,2000,2.319,5
SE622467-133458,Total phosphorus,2000,0.049417,12
FRGR04074000,Phosphate,2000,0.0662,12
ES091R0497,BOD5,2000,3.2,2
LVL1430300,Nitrite,2000,0.019333,12
ES091R0617,Nitrate,2000,0.71303,2
FISW_1222,Total organic carbon (TOC),2000,9.35,10
BG1IS00031MS080,BOD5,2000,2.833,12
FRBSS000WQUR,Ammonium,2000,0.028333,6
ATPG10003052,Nitrate,2000,2.55,1
ATFW31200037,Total organic carbon (TOC),2000,2.236,12
ATFW71500967,Total phosphorus,2000,0.032,12
BG1YN06413MS150,BOD5,2000,2.959,12
ES080ESPF08134,Nitrate,2000,0.97184,12
IT0554,Total phosphorus,2000,0.018889,9
FISW_424,Phosphate,2000,0.002,2
ATPG31900512,Nitrate,2000,5.9,1
ATFW40502017,Nitrate,2000,1.230051,10
FISW_740,Nitrate,2000,0.2708,25
BEVL_VMM_765007,Total phosphorus,2000,1.20727,11
FRDR06153900,Phosphate,2000,0.0212,4
FRBSS001UWGW,Nitrate,2000,9.3,1
EESJA9977000,Total phosphorus,2000,0.0672,12
EESJA4377000,Ammonium,2000,0.070356,12
DEGM_BB_43546019,Ammonium,2000,2.5,1
DESM_DESN_OBF26800,Ammonium,2000,0.239851,13
FRBSS000ASCD,Nitrate,2000,9.9,2
RSRW00008,BOD5,2000,1.95,6
PL02S0501_0783,Nitrate,2000,1.175849,12
NO022-39712,Dissolved organic carbon (DOC),2000,6.3,1
FRBSS000WZDK,Nitrate,2000,8.65,2
PL07S0801_0084,Phosphate,2000,0.0462,23
SE675032-135400,Total phosphorus,2000,0.006312,16
DESM_DENI_92862534,Total organic carbon (TOC),2000,12.0,24
FRDR06194000,Ammonium,2000,0.250844,6
SKIDK127,Chlorophyll a,2000,18.0175,12
ATPG31900052,Nitrate,2000,15.325,1
FISW_593,Secchi depth,2000,5.4,2
CZVP7215,Nitrite,2000,0.0105,2
LVV0560200,BOD5,2000,2.370687,7
BERWE051_3266012,Nitrite,2000,0.02,1
SE622803-144609,Total organic carbon (TOC),2000,8.85,4
ATPG30600042,Nitrate,2000,17.1,1
CZPVL_1052,Phosphate,2000,0.02,12
ES050ESPF10504,Ammonium,2000,0.551117,4
ATPG32100372,Nitrate,2000,1.1625,1
BG1IS00111MS010,BOD5,2000,2.909,12
DESM_BWU47,Ammonium,2000,0.110931,26
ATKK54206662,Ammonium,2000,0.01,1
FRDR06011000,Nitrite,2000,0.015,10
FISW_2808,Total organic carbon (TOC),2000,9.3,1
AT316299,Ammonium,2000,0.008625,1
HU101845507,Chlorophyll a,2000,9.8961,26
FISW_945,Phosphate,2000,0.0267,19
NO020-38557,Phosphate,2000,0.004,1
LV260UGRA1_2213,Nitrate,2000,0.0443,1
ATPG61012292,Nitrate,2000,36.05,1
FRFR05228000,BOD5,2000,1.96,6
FRDR06159000,Nitrate,2000,0.447019,8
ATKK32000322,Nitrate,2000,4.533333,1
FISW_611,Total organic carbon (TOC),2000,2.6,1
FRBSS000CZAR,Ammonium,2000,0.05,3
CZPMO_1201,Phosphate,2000,0.31,12
ATPG41021012,Nitrite,2000,0.002,1
ATPG61012292,Ammonium,2000,0.007,1
EESJA7982000,Nitrite,2000,0.0087,6
DESM_SH_120003,Nitrite,2000,0.026,13
FRFR05021650,Total phosphorus,2000,0.1078,8
LTR78,Nitrite,2000,0.0158,12
DEGM_DERP_2545110200,Nitrate,2000,55.7,1
FISW_1222,Total phosphorus,2000,0.0151,10
PL02S1301_1203,Chlorophyll a,2000,6.6083,12
SE633344-130068,Nitrate,2000,0.107667,3
FRDR06130500,Nitrate,2000,1.769374,12
ES050ESPF40401,Nitrite,2000,0.192433,5
DESM_SH_120015,Nitrate,2000,3.317828,13
FISW_120,Total phosphorus,2000,0.0565,18
ES030ESPFTA53405001,BOD5,2000,1.0,4
HU101178427,Total phosphorus,2000,0.2985,26
ATPG32300452,Nitrate,2000,29.266667,1
ES020ESPF004300009,Ammonium,2000,0.745139,14
SIP38240,Nitrate,2000,29.15,2
FISW_167,Total organic carbon (TOC),2000,11.725,4
FRDR06083000,Ammonium,2000,0.401151,12
BG3TU00975MS0350,Nitrate,2000,1.514063,12
ES020ESPF004300021,Ammonium,2000,0.023385,12
FISW_153,Chlorophyll a,2000,21.5,2
CZPP0437,Nitrate,2000,13.5,2
IT05113,Nitrate,2000,4.370682,12
FISW_120,Phosphate,2000,0.028,16
FRBSS000HLKW,Nitrate,2000,29.1,2
ES091R0443,Phosphate,2000,0.092095,4
ES080ESPFES080-JU124,BOD5,2000,3.06667,12
FRDR06141000,Phosphate,2000,0.0306,10
FRFR05137000,Total phosphorus,2000,0.05,4
NO156-38538,Ammonium,2000,0.006207,1
FISW_604,Total organic carbon (TOC),2000,7.275,2
AT312876,Ammonium,2000,0.01,1
HU101178276,Ammonium,2000,1.604003,26
DESM_DERP_2649525000,Nitrate,2000,3.330139,26
CZPP0197,Nitrate,2000,19.2,2
CZPB0371,Ammonium,2000,0.059,2
SE719095-173622,Phosphate,2000,0.001182,11
ATFW72100967,BOD5,2000,0.133,12
CZPP0542,Ammonium,2000,0.05,2
FISW_28,Ammonium,2000,0.003398,5
ES091R0165,BOD5,2000,11.9917,12
BG1YN43199MS021,BOD5,2000,3.0,1
ES050ESPF41807,Nitrite,2000,0.203757,4
LVV0680100,Total phosphorus,2000,0.044,6
ATPG30800332,Nitrate,2000,70.375,1
BG3MA00371MS0320,Nitrite,2000,0.017,12
ES020ESPF004300018,Ammonium,2000,0.115628,12
LVE2250100,Nitrate,2000,0.170007,8
LTR42,Nitrate,2000,1.080045,12
FRDR06059500,Nitrate,2000,2.140189,10
LTL10,Total phosphorus,2000,0.0437,1
FISW_987,Phosphate,2000,0.003,2
DESM_DENI_36912024,Nitrite,2000,0.036,25
FISW_675,Chlorophyll a,2000,8.22,5
FRBSS000MCQE,Ammonium,2000,0.028,5
EESJA2802000,Total phosphorus,2000,0.0143,4
SE660688-164478,Nitrate,2000,0.055,4
ATPG20803012,Nitrate,2000,12.906342,1
PL02S0501_0753,Nitrite,2000,0.0201,12
DEGM_DESN_47556002,Nitrate,2000,1.2,2
CZPO1835,Ammonium,2000,0.05,2
FRBSS001MXJY,Nitrate,2000,26.466667,3
CZVP7410,Ammonium,2000,0.075,2
PL01S0701_1228,BOD5,2000,4.075,12
FRCR02103800,Phosphate,2000,0.7341,19
SE662322-139339,Total phosphorus,2000,0.0055,4
FISW_1058,Nitrate,2000,0.076,4
FISW_777,BOD5,2000,2.586204,12
FISW_4278,Phosphate,2000,0.0085,4
FISW_676,Nitrite,2000,0.003,2
PT476T14,Nitrate,2000,17.06,2
PL01S0202_0057,Chlorophyll a,2000,10.9,6
FRDR06065700,Nitrite,2000,0.0139,9
FRB1R02106600,Nitrate,2000,2.524905,12
ATFW21550217,Nitrate,2000,1.19405,12
DESM_DENI_48992097,Ammonium,2000,0.067958,13
FRCR02028500,Total phosphorus,2000,0.3695,11
BERW_03315,Nitrite,2000,0.0591,13
FISW_403,Ammonium,2000,0.035978,4
ES020ESPF004300025,BOD5,2000,5.31667,12
LVD4060100,Nitrate,2000,0.840035,12
ES050ESPF51302,Ammonium,2000,0.56359,2
BG1RL00001MS020,Nitrate,2000,6.934288,11
FISW_740,BOD5,2000,1.445602,13
NO002-42892,Total organic carbon (TOC),2000,1.2,3
IT2111117,Nitrate,2000,0.885204,12
ES030ESPFTA50905004,Nitrate,2000,0.444485,3
DESM_DEBE_160,Total phosphorus,2000,0.16,13
FRHR03246920,BOD5,2000,2.1839,6
BERWM040_4211001,Ammonium,2000,0.01,1
BG2KA04741MS021,Nitrate,2000,0.578024,10
HU101179044,Nitrite,2000,0.0158,25
IT05303,Total organic carbon (TOC),2000,1.60833,12
FISW_475,BOD5,2000,0.991378,3
PL02S0401_0682,Nitrite,2000,0.0139,12
ATPG30801102,Nitrite,2000,0.0255,1
ATPG20803012,Ammonium,2000,0.00515,1
CZVP8417,Nitrate,2000,1.0,2
SIP42840,Phosphate,2000,0.02,2
EESJA1133000,Nitrate,2000,1.233351,6
CZVP7016,Nitrate,2000,4.95,2
DESM_DEBE_160,Total organic carbon (TOC),2000,9.6,13
DESM_BWU40,Nitrite,2000,0.026,26
ES080ESPFES080-JU064,Nitrate,2000,4.170073,10
ATPG20803052,Nitrite,2000,0.00328,1
FRDR06000990,Ammonium,2000,0.031281,6
CZPMO_3742,Nitrite,2000,0.06,12
DEGM_DEMV_21470011,Nitrate,2000,0.05,2
FRBSS000FCTH,Nitrate,2000,1.6,1
PL02S0401_0677,Chlorophyll a,2000,18.6833,12
BG1OS00037MS020,Nitrate,2000,1.632068,12
BERW_04800,Nitrate,2000,3.393941,13
ATPG32400082,Ammonium,2000,0.01,1
ATPG32100032,Nitrite,2000,0.005,1
NO038-42852,Dissolved organic carbon (DOC),2000,0.57,2
SE659180-152170,Total organic carbon (TOC),2000,10.35,4
BG4ST00661MS530,Ammonium,2000,0.265835,12
SE658873-137513,Total phosphorus,2000,0.044308,13
FRFR05197000,Total phosphorus,2000,0.0585,4
FRBSS000SMMF,Ammonium,2000,0.04,2
FISW_734,Secchi depth,2000,0.583,3
FISW_614,Ammonium,2000,0.008994,2
FISW_199,Total organic carbon (TOC),2000,15.0,1
SE742442-153530,Total phosphorus,2000,0.00275,4
PL01S0201_0813,Chlorophyll a,2000,5.1346,26
PL02S1201_1035,Phosphate,2000,0.0527,12
HU101178313,Ammonium,2000,0.304211,25
FISW_945,Nitrate,2000,0.4226,19
FRCR02096900,Chlorophyll a,2000,10.8294,21
CZVP7720,Nitrate,2000,4.3075,2
ATPG20803032,Ammonium,2000,0.00515,1
DEGM_DESN_54412208,Nitrate,2000,27.8,2
PT595F287,Nitrite,2000,0.008,1
FRDR06011000,Ammonium,2000,0.059263,5
FRBSS001MDPT,Nitrate,2000,1.0,1
ATKK30500762,Nitrate,2000,5.2,1
FRDR06092500,Chlorophyll a,2000,2.3509,5
CZVP7719,Nitrite,2000,0.026,2
FISW_1542,Secchi depth,2000,1.9,2
ES030ESPFTA55707009,Phosphate,2000,0.04401,2
DESM_DEST_310115_A,Nitrite,2000,0.251001,26
SIJ0102,Ammonium,2000,0.215006,10
FISW_764,Total phosphorus,2000,0.0153,6
FRDR06154000,Nitrate,2000,0.529522,2
FRDR06059500,Phosphate,2000,0.0698,10
FISW_1543,Phosphate,2000,0.002,2
FRBSS002JQFY,Nitrate,2000,1.75,4
ESCHC2012,Nitrate,2000,0.96604,1
FISW_743,Ammonium,2000,0.026184,25
CZVP7717,Nitrate,2000,9.677,2
ES020ESPF004300025,Nitrate,2000,1.052294,12
PL01S1601_1946,Phosphate,2000,0.0209,24
SE622950-143450,Phosphate,2000,0.003091,11
FRBSS001CQYX,Nitrate,2000,27.7,2
CZPLA_10,Chlorophyll a,2000,11.35,12
FISW_199,BOD5,2000,0.862068,1
BERW_04430,BOD5,2000,1.0,13
HU101178955,Total phosphorus,2000,0.067214,14
BG3MA00811MS1070,Nitrite,2000,0.019,12
ATPG30600092,Nitrite,2000,0.005,1
CZVP7221,Ammonium,2000,0.0575,2
ATPG30800092,Nitrite,2000,0.005,1
ES030ESPFTA48604004,BOD5,2000,2.2,5
SIP42361,Phosphate,2000,0.02,2
FRHR03109000,BOD5,2000,1.6568,12
ES040ESPF000400692,Phosphate,2000,0.036268,8
FRHR03265993,Nitrite,2000,0.0119,12
PL01S1601_1885,Phosphate,2000,0.0147,12
SE740810-178405,Total phosphorus,2000,0.022667,12
FRBSS000KWKK,Nitrate,2000,23.5,1
FRBSS000BWAM,Ammonium,2000,0.05,1
DESM_DENI_48892026,Nitrate,2000,4.700195,24
ES080ESPFES080-JU101,BOD5,2000,0.0,4
FRER06213800,BOD5,2000,1.3684,6
ATFW91401817,Nitrate,2000,2.195091,12
NO212-38518,Total organic carbon (TOC),2000,3.049091,11
ES020ESPF004300036,Nitrate,2000,0.558923,2
PT485T10,Nitrite,2000,0.013,2
NO139-38522,Total organic carbon (TOC),2000,2.5,1
ES030ESPFTA50905002,BOD5,2000,1.57143,7
FISW_433,Nitrate,2000,0.122,2
CZVP7508,Nitrite,2000,0.008167,3
SE615375-137087,Total phosphorus,2000,0.06675,4
ES040ESPF000400699,BOD5,2000,2.01667,12
ATPG20813022,Nitrate,2000,22.481515,1
FRFR05173400,Phosphate,2000,0.0269,6
SE683337-133785,Ammonium,2000,0.010244,8
IT0532,BOD5,2000,0.85,10
ATPG31900022,Nitrite,2000,0.005,1
FRBSS001DACQ,Nitrate,2000,10.55,2
FISW_854,Ammonium,2000,0.023086,16
ATFW40607017,Ammonium,2000,0.066958,12
LVL1270100,BOD5,2000,1.956894,6
ES091R0506,Nitrate,2000,0.394849,12
FRFR05039000,Nitrate,2000,2.470903,10
