monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
DEGM_DEBW_1-418-0,Nitrate,2005,3.1,1
ES080ESPFES080-JU090,BOD5,2005,14.5,2
ATPG41806032,Ammonium,2005,0.02,1
EESJA0424000,Nitrate,2005,0.4,1
ATPG70323062,Nitrate,2005,5.655,1
FISW_15,Total phosphorus,2005,0.0118,4
ATPG31800182,Nitrate,2005,18.925,1
RSLW00059,Total organic carbon (TOC),2005,4.6979,1
ES050ESPF41599,Nitrate,2005,0.857936,2
ITAMS12SG0002,Total phosphorus,2005,0.049167,12
FRBSS001TWJF,Ammonium,2005,0.05,2
EESJA5524000,Nitrite,2005,0.0046,12
DEGM_DETH_5227240532,Nitrate,2005,86.8,1
ATFW53110037,Total phosphorus,2005,0.007333,12
ES050ESSB00005110301,Ammonium,2005,0.046,2
ATPG32400532,Ammonium,2005,0.155875,1
FRDR06166000,Nitrate,2005,0.709439,12
IT05157,Nitrate,2005,0.998375,12
FISW_2781,Phosphate,2005,0.0073,4
SE662322-139339,Nitrate,2005,0.06,4
DESM_DEBE_115,Secchi depth,2005,1.66944,18
DEGM_DENI_100000938,Nitrate,2005,0.44,2
RSRW00002,Ammonium,2005,0.23652,9
CZPP0446,Nitrate,2005,34.5,2
LVV0060100,Total phosphorus,2005,0.05136,10
ES020ESPF004300037,Nitrite,2005,0.026448,4
FRBSS002CQQP,Nitrite,2005,0.02,2
IT13I023SN1A,Nitrate,2005,0.175007,4
DESM_DEST_410720_A,Phosphate,2005,0.142,13
NO244-40534,Ammonium,2005,0.006207,1
NO021-38514,Phosphate,2005,0.001,12
FRBSS001NVAA,Nitrite,2005,0.01,2
BEVL_VMM_91000,Nitrite,2005,0.113334,12
ATFW80114017,Total phosphorus,2005,0.029083,12
DESM_NW422800,Ammonium,2005,0.099938,17
CZPMO_401,BOD5,2005,4.4,12
SE640881-140842,Phosphate,2005,0.011,12
FISW_514,BOD5,2005,0.797413,2
NO062-38534,Total organic carbon (TOC),2005,0.985,4
ITN011_018_SR_2_T_A,Total phosphorus,2005,0.068333,12
DESM_DEMV_UECKER_3,Total organic carbon (TOC),2005,11.08,26
FISW_4280,Total organic carbon (TOC),2005,12.25,4
FRBSS000HUWP,Nitrate,2005,17.0,3
SE651375-154304,Nitrate,2005,0.102,12
BERWE013_4442006,Nitrite,2005,0.01,1
IT12F4_17,BOD5,2005,1.775,12
ATPG92200522,Nitrate,2005,65.9,1
FISW_184,Ammonium,2005,0.002998,2
CZVP8419,Ammonium,2005,0.05,2
ES080ESPFES080-JU024,Total organic carbon (TOC),2005,2.75,2
IT09S1290,Ammonium,2005,0.01529,2
PL01S0701_1133,Nitrite,2005,0.05,12
SKIDK204,BOD5,2005,0.9625,12
FRBSS001REWJ,Nitrite,2005,0.02,6
SKIDK052,Nitrate,2005,1.997583,12
BEVL_VMM_603000,BOD5,2005,7.8,10
FRBSS000MHGJ,Nitrate,2005,4.8,1
PL01S1101_1610,Total organic carbon (TOC),2005,11.293,4
BEVL_VMM_765007,Nitrate,2005,5.972748,12
FRBSS002BKRX,Ammonium,2005,0.05,3
EESJA7681000,Nitrite,2005,0.004,1
PT521A156,Nitrite,2005,0.03,2
EESJA8551000,Nitrite,2005,0.004,2
DEGM_DERP_2377230900,Ammonium,2005,0.02,3
FRBSS002APWD,Nitrite,2005,0.03,2
FISW_165,Secchi depth,2005,2.68,5
RSLW00061,Total phosphorus,2005,0.031,1
SKIDK204,Phosphate,2005,0.043583,12
FRBSS000USZN,Ammonium,2005,0.03,2
ATFW80114017,Nitrate,2005,0.992541,12
FISW_168,Ammonium,2005,0.396753,2
FISW_740,Phosphate,2005,0.0051,13
FRDR06001000,Nitrate,2005,2.013524,12
DESM_DEBY_4172,Total phosphorus,2005,0.168,26
FISW_154,Ammonium,2005,0.12792,3
CZPP0437,Nitrite,2005,0.005,2
ES050ESSB00005420002,Ammonium,2005,0.046,2
RO22200,BOD5,2005,2.07,4
DESM_BWU02,Ammonium,2005,0.101937,13
FRDR06002000,Chlorophyll a,2005,3.396,5
PL02S1401_1246,Nitrite,2005,0.035,12
FRBSS000NAXB,Nitrate,2005,0.6,2
ATPG60608222,Nitrite,2005,0.005625,1
FRDR06011000,BOD5,2005,0.775,12
FRBSS001JKSG,Nitrate,2005,14.95,4
DESM_DENI_48852542,Ammonium,2005,0.062961,22
RSLW00079,BOD5,2005,2.0875,1
DESM_DEBY_12771,Phosphate,2005,0.01,26
ES030ESPFTA60502001,Total phosphorus,2005,1.3475,12
CHNTQ03,Total phosphorus,2005,0.02,4
ES030ESBT03-05-042,Nitrite,2005,0.299546,1
FRHR03118000,Ammonium,2005,0.454717,12
CZPVL_1051,Total organic carbon (TOC),2005,10.7917,12
FISW_2781,Ammonium,2005,0.012292,4
SKIDK052,Nitrite,2005,0.041584,12
ATFW40710047,Ammonium,2005,0.007579,12
FISW_921,Ammonium,2005,0.039975,2
DESM_DESN_OBF17300,Nitrate,2005,3.300137,13
NO062-38534,Total phosphorus,2005,0.0035,4
EESJA1934000,Ammonium,2005,0.146709,12
BERW_00360,Total phosphorus,2005,0.6695,13
BG1YN00061MS140,Total phosphorus,2005,0.548,8
RO91600,BOD5,2005,3.22,4
ATPG54100362,Ammonium,2005,0.002,1
PL02S1301_1123,Nitrite,2005,0.089,24
FISW_563,Chlorophyll a,2005,8.7,1
ESUR02A,Nitrate,2005,0.414017,2
FRDR06108000,Phosphate,2005,0.003263,6
ES091R0416,Nitrate,2005,3.335139,2
LVE2270100,Total organic carbon (TOC),2005,19.5,2
ES014ESPF14-RW-04-050,Nitrate,2005,0.655527,2
FRER06215800,Nitrite,2005,0.003043,6
ESCHC2120,Nitrate,2005,1.110946,2
RSRW00039,Phosphate,2005,0.020708,12
LTL34,Nitrate,2005,0.023501,2
FRBSS002FMCU,Nitrate,2005,0.5,1
IT21S25,Chlorophyll a,2005,3.15,6
FRFR05139310,BOD5,2005,2.15,6
FISW_719,Chlorophyll a,2005,85.0,2
DESM_DEST_410200_A,Nitrate,2005,4.673094,21
ES050ESPF10303,BOD5,2005,1.2225,4
ATPG32300132,Ammonium,2005,0.005,1
ATPG70321022,Nitrate,2005,9.59,1
FRBSS000VDFB,Nitrite,2005,0.02,2
DESM_DEBY_20256,BOD5,2005,2.87,25
FRBSS002MZWQ,Nitrite,2005,0.02,2
FRBSS001NDEA,Ammonium,2005,0.05,6
CZVB0071,Nitrite,2005,0.005,2
FRCR02050000,Phosphate,2005,0.027737,12
ATFW73190967,Phosphate,2005,0.009583,12
BERW_01281,Nitrite,2005,0.162801,13
IT13I023SN10B,BOD5,2005,1.75,12
CHNTG13,Total phosphorus,2005,0.01125,4
FRCR02067600,Total phosphorus,2005,0.16,12
DEGM_DERP_2699210800,Nitrite,2005,0.01,2
DEGM_DENI_500000729,Nitrite,2005,0.033,1
HU101178586,Secchi depth,2005,0.497143,14
ES030ESPFTA67913002,Nitrite,2005,0.052592,2
SE632033-152167,Ammonium,2005,0.023985,12
FRBSS001WMMR,Ammonium,2005,0.05,6
PL02S0402_0141,Total phosphorus,2005,0.034,8
ES040ESBT000400084,Nitrate,2005,73.4,1
ATPG10003132,Ammonium,2005,0.1025,1
FISW_614,Total phosphorus,2005,0.05,2
FRGR04068800,Total phosphorus,2005,0.031667,12
FISW_2686,Nitrate,2005,0.111,6
FISW_26,Total organic carbon (TOC),2005,3.05,4
FISW_678,Secchi depth,2005,2.4,3
FRFR05055000,Nitrate,2005,0.741429,6
BG1G0000K1BMP227,Nitrate,2005,18.425,4
DESM_DENI_47812999,Chlorophyll a,2005,19.5429,7
CZPMO_1189,Ammonium,2005,0.150706,12
ATPG10002712,Nitrate,2005,0.5,1
HU101845507,Total phosphorus,2005,0.162437,48
FRBSS001ENQE,Nitrate,2005,30.5,1
FRBSS001YQWC,Nitrite,2005,0.01,2
CYD8-7-4-05,Total phosphorus,2005,0.01,9
ATFW30900197,Total phosphorus,2005,0.015833,12
ATFW40713047,Nitrite,2005,0.021667,12
DEGM_DENI_500000729,Ammonium,2005,0.064,1
PT207C3,Nitrate,2005,27.0,2
FRBSS000XCLG,Nitrate,2005,13.825,4
LTR77,BOD5,2005,3.103445,12
SE650164-131327,Total organic carbon (TOC),2005,10.1,11
FRBSS001YWGG,Nitrate,2005,6.0,2
FISW_85,Phosphate,2005,0.0258,4
SKIDK205,Nitrite,2005,0.027425,12
HU101178265,BOD5,2005,3.58077,26
CY1984-019,Nitrate,2005,0.562,1
IT09S1284,Total phosphorus,2005,0.05,1
LV220KAID10_9686,Nitrate,2005,0.0133,1
ES020ESBT002900744,Ammonium,2005,0.05,2
ATKK54206662,Nitrite,2005,0.002,1
ATPG70326022,Nitrite,2005,0.0009,1
PL01S0801_1356,Chlorophyll a,2005,4.145,11
BERWE051_3947006,Nitrite,2005,0.02,1
DEGM_DEBY_4120793100041,Nitrate,2005,30.5,1
EESJA2030000,Total phosphorus,2005,0.053,1
SE620277-140091,Total phosphorus,2005,0.055,12
HU101178885,Chlorophyll a,2005,11.188,25
FRHR03104650,Nitrite,2005,0.023841,12
FRDR06161500,Ammonium,2005,0.019432,6
PT297T32,Nitrate,2005,15.0,1
SE719095-173622,Nitrate,2005,0.027,11
DEGM_DEBY_4110744700003,Nitrate,2005,6.6,2
FRBSS002NMGF,Nitrate,2005,48.9,1
ATPG70324032,Nitrite,2005,0.01,1
RSLW00062,Nitrate,2005,0.589825,1
IT03POLSPULN1LO1,Nitrate,2005,0.441685,16
LTR271,Phosphate,2005,0.024,12
LTR65,Nitrite,2005,0.007,12
FRBSS001UUXP,Ammonium,2005,0.05,3
ES080ESPFES080-JU185,Nitrate,2005,5.727238,1
LVE2250100,Ammonium,2005,0.068058,4
PT239C62,Nitrate,2005,4.05,2
LTR133,Total phosphorus,2005,0.117,12
FRBSS000YWUP,Nitrate,2005,44.5,2
RO12190,Nitrite,2005,0.025,4
ATPG32400012,Ammonium,2005,0.01,1
LVG2150100,Total phosphorus,2005,0.0552,10
SE658981-135385,Ammonium,2005,0.030981,12
FISW_190,Secchi depth,2005,3.133,3
PL02S1401_1227,Total organic carbon (TOC),2005,2.182,11
LUL112010A24,Ammonium,2005,0.047933,6
FISW_743,Total organic carbon (TOC),2005,7.556,25
FRBSS000UKNT,Nitrate,2005,23.166667,3
SE691365-156127,Nitrate,2005,0.051,4
DESM_BWU41,Total organic carbon (TOC),2005,3.2,25
FRDR06168000,Ammonium,2005,0.019432,6
DEGM_DEBW_10-721-9,Nitrate,2005,22.5,1
IT12F233,BOD5,2005,2.58636,11
LVE2270100,Secchi depth,2005,1.35,2
HU101845390,Nitrite,2005,0.047237,26
DESM_DEBY_4172,BOD5,2005,2.67,23
FRFR05220000,Total phosphorus,2005,0.182727,11
FRCR02052000,Nitrate,2005,1.281503,12
PL01S1601_1940,Nitrite,2005,0.037,12
FRBSS000EXLM,Nitrate,2005,11.25,2
NO028-42918,Dissolved organic carbon (DOC),2005,1.51,2
FRHR03236395,Nitrate,2005,4.313079,12
NO124-38527,Total phosphorus,2005,0.00675,4
FISW_943,Total organic carbon (TOC),2005,21.9286,14
DEGM_DEBY_1131813700028,Nitrite,2005,0.01,3
ES020ESBT002900731,Nitrite,2005,0.01,2
FRBSS000UNJP,Nitrate,2005,23.966667,3
ES080ESPFES080-JU059,Nitrite,2005,0.016213,9
RSLW00004,BOD5,2005,2.6,1
DESM_NW001004,Nitrate,2005,2.88429,24
DEGM_BB_43496030,Ammonium,2005,0.087,2
LTR62,Total phosphorus,2005,0.052,12
ATPG30800672,Ammonium,2005,0.01,1
EESJA3670000,Secchi depth,2005,0.18,1
IT03POMI4MLN1LO1,Nitrite,2005,0.0365,4
PT186C17,Nitrate,2005,28.0,2
ES050ESSB00005450005,Nitrate,2005,3.0,1
FRGR04133000,BOD5,2005,1.4125,8
ES020ESBT002900712,Nitrite,2005,0.01,2
PT338T86,Nitrate,2005,13.91,2
CZPB0016,Ammonium,2005,0.05,2
NO111-42865,Total organic carbon (TOC),2005,0.83,3
ES030ESPFTA55905004,Total phosphorus,2005,2.5,4
DESM_DESN_OBF49500,BOD5,2005,2.38,13
SE660804-142742,Nitrate,2005,0.036,4
IT07MAMA02,Total phosphorus,2005,0.015,8
DEGM_DERP_2529210000,Nitrite,2005,0.01,2
NO038-38547,Phosphate,2005,0.002,4
LV006BALQ2_22681,Nitrate,2005,2.6137,1
IT05225,Ammonium,2005,0.211595,11
IT05348,Nitrate,2005,0.275011,6
BG1RL00001MS010,Phosphate,2005,0.158436,7
IT05303,Nitrate,2005,1.400058,4
DEGM_DEBY_4110724300001,Nitrate,2005,56.0,2
SIP70060,Nitrite,2005,0.008,2
DK78-796-17,Ammonium,2005,0.015908,6
ATPG61038062,Nitrite,2005,0.01,1
ATPG70321042,Nitrate,2005,25.75,1
LVV0180100,Nitrate,2005,0.790033,9
SE741419-169012,Total organic carbon (TOC),2005,5.2,15
HU101179251,Nitrite,2005,0.025287,22
RO45600,Nitrate,2005,1.315055,4
ES030ESPFTA67913002,Nitrate,2005,0.627592,4
FRHR03214240,Total phosphorus,2005,0.161667,6
FISW_177,BOD5,2005,0.769741,7
ATPG60613162,Nitrate,2005,9.025,1
SIV3860,BOD5,2005,3.0,24
SIJ0302,BOD5,2005,0.87361,3
LVV0350100,Nitrite,2005,0.005833,12
CZPB0370,Nitrite,2005,0.005,2
RSGW00034,Nitrate,2005,0.4,1
LTR82,Nitrite,2005,0.015,12
DEGM_BB_38441730,Nitrate,2005,0.1755,2
DEGM_DEBW_2-761-8,Nitrate,2005,11.5,1
ES091R0416,Phosphate,2005,0.05542,2
DESM_DERP_2699511700,BOD5,2005,1.65,13
BG2KA04315MS010,Nitrate,2005,1.217051,10
ATFW40608037,BOD5,2005,1.075,12
FRBSS001UWGW,Nitrite,2005,0.02,2
DEGM_DEBY_1131683000011Q,Nitrate,2005,9.45,2
FRBSS000EDNN,Nitrate,2005,23.0,2
DEGM_DENI_200000590,Nitrite,2005,0.033,1
FRBSS000UPPG,Ammonium,2005,0.03,5
DESM_HE_380,Total phosphorus,2005,0.209,26
FRHR03013660,Total phosphorus,2005,0.080833,12
DESM_DESN_OBF40500,Nitrate,2005,4.284798,13
NO067-42840,Total organic carbon (TOC),2005,3.833333,3
DESM_BB_NE_0061,Phosphate,2005,0.018,24
ATFW31000227,BOD5,2005,1.55417,12
ES020ESBT002901043,Ammonium,2005,0.105,2
ES050ESSB00005500101,Nitrate,2005,94.0,1
ATFW73390967,Nitrite,2005,0.002917,12
FISW_677,Total phosphorus,2005,0.012,3
IT05369,Nitrite,2005,0.001286,14
FRBSS000MUVR,Nitrate,2005,46.8,2
FRB1R02120000,Chlorophyll a,2005,5.58333,24
FRBSS000JGLC,Nitrate,2005,21.05,2
ATPG40301112,Ammonium,2005,0.02,1
LTR402,Nitrite,2005,0.012,12
FRBSS000QXYG,Nitrate,2005,52.0,4
ATFW21550217,Total organic carbon (TOC),2005,1.63,12
ATPG80224452,Ammonium,2005,1.2985,1
SE627515-132620,Nitrate,2005,1.877,12
SE683337-133785,Phosphate,2005,0.001,8
HU101178531,Nitrate,2005,2.797676,14
BG1IS00061MS160,Nitrate,2005,2.594108,8
CHRW-2129,Nitrate,2005,1.540664,345
IT09S1302,BOD5,2005,3.6923,5
SE628430-132237,Nitrate,2005,0.748,12
ATPG10003092,Nitrite,2005,0.15775,1
CZPVL_3216,Chlorophyll a,2005,2.8292,12
FRAR01032000,BOD5,2005,4.08333,12
NO127-42823,Total phosphorus,2005,0.034,1
RO23030,Nitrate,2005,1.115046,4
ATPG10003002,Nitrate,2005,96.55,1
FISW_844,Total phosphorus,2005,0.0599,12
FRFR05065000,Nitrate,2005,0.526904,6
FRDR06166000,Chlorophyll a,2005,1.03714,7
CHNTG18,Nitrate,2005,17.55,4
SKS601191,Nitrate,2005,12.073333,3
RSLW00019,Total phosphorus,2005,0.1222,1
FRDR06001250,Nitrate,2005,2.422681,7
DESM_DENI_12046,Nitrate,2005,3.546297,26
SKP131199,Nitrite,2005,0.005,1
FRCR02047500,Nitrate,2005,1.104616,12
DEGM_DEBW_6-707-4,Ammonium,2005,0.01,6
PLGW200090_002,Ammonium,2005,0.49,1
FRCR02045150,Nitrate,2005,0.579594,12
SKV275000D,Ammonium,2005,0.169062,12
ES050ESSB00005420002,Nitrate,2005,2.0,2
IT01001230,Ammonium,2005,0.071622,12
DESM_DESL1561,Ammonium,2005,0.260838,26
ATPG30600092,Ammonium,2005,0.011,1
ATPG80404152,Nitrate,2005,16.375,1
LTR430,Ammonium,2005,0.04897,12
FRDR06108000,Nitrate,2005,0.71132,6
PT440T94,Nitrate,2005,11.3,1
BERWM092_7142005,Nitrate,2005,0.1,1
PL02S0401_0635,Nitrite,2005,0.015,12
FRGR04043200,Nitrate,2005,1.990943,12
ATPG40426012,Nitrite,2005,0.005,1
ES091R0493,Nitrate,2005,0.609525,2
ATPG32300132,Nitrate,2005,9.975,1
ES020ESPF004300079,Nitrate,2005,1.251252,1
DEGM_DEBY_1131774000030,Nitrite,2005,0.03075,2
FRBSS000YSXS,Nitrite,2005,0.02,2
ATFW21551267,BOD5,2005,1.66455,11
DESM_DETH_2198,Nitrate,2005,6.074103,13
FISW_693,Chlorophyll a,2005,27.333,3
IT03POTIPILN1LO1,Nitrite,2005,0.009,6
FISW_183,Phosphate,2005,0.005,2
IT1313BA,Nitrite,2005,0.005,8
DESM_DETH_2167,BOD5,2005,3.77,11
HU101178151,Total organic carbon (TOC),2005,4.78462,26
CZPP0784,Nitrite,2005,0.002,2
ATPG30600062,Ammonium,2005,0.005,1
BG3MA00215MS0100,Phosphate,2005,0.222984,6
ATKK40909012,Ammonium,2005,0.01,1
CHNTG48,Ammonium,2005,0.03,4
LVL1430100,Nitrate,2005,1.962082,10
BG3MA00811MS1070,Ammonium,2005,0.20887,10
PL02S0501_0783,Ammonium,2005,0.229857,5
ES020ESBT002900730,Ammonium,2005,0.05,2
FRER06217500,Ammonium,2005,0.026558,6
ATPG92300112,Ammonium,2005,0.005,1
DEGM_DEBW_902-355-1,Nitrite,2005,0.01,1
FRDR06159800,Phosphate,2005,0.003807,12
RSGW00046,Nitrite,2005,0.006,1
FRBSS001MPAJ,Nitrite,2005,0.05,3
CZPLA_241,Chlorophyll a,2005,21.5318,22
ES080ESPFES080-JU149,Ammonium,2005,0.085747,1
RSLW00018,Total phosphorus,2005,0.0988,1
NO246-38532,Phosphate,2005,0.0035,4
ES040ESPF000400066,Nitrate,2005,1.575566,12
RSLW00061,Secchi depth,2005,1.7,1
NLD_GMW33E000248_003,Ammonium,2005,3.106,1
FRBSS002JRFC,Nitrite,2005,0.02,2
HU101179011,Chlorophyll a,2005,5.48333,6
FRBSS000RQUX,Nitrate,2005,27.975,4
PL02S1401_1383,Chlorophyll a,2005,10.07,3
FISW_742,Nitrite,2005,0.002,4
FRGR04051900,Total phosphorus,2005,0.0575,6
IT09S1304,BOD5,2005,1.1667,3
CZVB0322,Nitrate,2005,1.0,2
FRBSS001AASB,Nitrate,2005,35.6,6
IT0569,BOD5,2005,1.58333,12
PL02S1301_1211,BOD5,2005,1.642,12
LVV0100100,Ammonium,2005,0.050768,10
ATPG31300372,Nitrate,2005,12.475,1
ES050ESSB00005440301,Nitrate,2005,80.0,1
ES020ESBT002900781,Nitrate,2005,2.1,1
HU101178210,Phosphate,2005,0.041992,42
ESIBA518,Nitrate,2005,2.743684,14
PL02S0101_0456,Nitrite,2005,0.013,26
FISW_529,Chlorophyll a,2005,11.0,1
RO12030,Nitrite,2005,0.005,4
PL01S1601_1946,Nitrite,2005,0.034,12
CZPP0823,Nitrite,2005,0.005,2
RO12090,BOD5,2005,2.85,4
DESM_DERP_2699511700,Phosphate,2005,0.125,26
IT10TVR7,Nitrate,2005,2.566777,12
DEGM_DEBY_4110822900002,Nitrite,2005,0.02,2
FISW_576,Ammonium,2005,0.003998,2
EESJA5128000,Ammonium,2005,0.19,1
FRBSS001SNNL,Ammonium,2005,0.05,3
FRBSS002MNPK,Nitrate,2005,5.6,1
SE721000-174904,Total phosphorus,2005,0.038,12
DESM_DEST_410020_A,Nitrite,2005,0.043,51
FRBSS002LBJG,Nitrate,2005,1.8,4
FISW_740,Ammonium,2005,0.024285,25
FRFR05152000,BOD5,2005,2.0,12
ES030ESPFTA60502001,Nitrate,2005,3.641821,12
FRBSS000HNGD,Nitrite,2005,0.02,5
FISW_975,Secchi depth,2005,0.55,2
DESM_DEBY_10859,Total phosphorus,2005,0.022,26
DESM_DETH_2258,Nitrite,2005,0.025,13
FRBSS000XFNM,Nitrate,2005,27.0,3
DEGM_DETH_4940000078,Nitrate,2005,0.1,1
FISW_758,Total phosphorus,2005,0.0215,4
ATPG92300102,Nitrite,2005,0.005125,1
ATPG70331052,Nitrate,2005,2.82,1
IT09S1209,Nitrate,2005,0.577824,6
FRER06215600,Nitrate,2005,0.323669,6
IT03POAD2LN2LO1,Ammonium,2005,0.025407,84
RO24100,Nitrite,2005,0.026,4
PL01S0801_1343,Nitrite,2005,0.05,12
ATFW54110117,Nitrate,2005,0.785033,12
RSLW00004,Secchi depth,2005,0.4,1
PL01S0801_1361,Total organic carbon (TOC),2005,6.441,12
ATPG70321032,Nitrate,2005,1.915,1
ATFW52120107,Total organic carbon (TOC),2005,0.5875,12
PLGW200091_003,Nitrate,2005,50.2,1
PL01S1601_1955,Chlorophyll a,2005,12.198,12
ATPG10003022,Nitrate,2005,1.6125,1
FRBSS002FLNV,Nitrate,2005,15.9,3
FISW_169,Total phosphorus,2005,0.115,4
HR16008,Total phosphorus,2005,0.0708,12
BEVL_VMM_765007,BOD5,2005,0.958333,12
CZVP7722,Nitrite,2005,0.005,2
ATFW73100517,Nitrate,2005,0.453352,12
ES020ESPF004300037,Nitrate,2005,1.327155,4
DESM_SH_126029,Phosphate,2005,0.057,24
FRDR06580316,BOD5,2005,0.941667,6
HU101178874,Nitrite,2005,0.10114,26
ATFW31100017,Ammonium,2005,0.029232,12
ATPG30600012,Nitrite,2005,0.005,1
BG1VT00055MS040,Nitrite,2005,0.022,9
IT11I0287TR,Ammonium,2005,0.592964,9
PT605F268,Ammonium,2005,0.03,3
FRBSS002LGJG,Ammonium,2005,0.05,2
ATPG80301952,Nitrite,2005,0.01,1
FRDR06149900,Total phosphorus,2005,0.02,6
ATFW80114017,Nitrite,2005,0.003458,12
ES020ESPF004300040,Ammonium,2005,0.106404,12
ES030ESPFTA64812003,Total phosphorus,2005,0.1015,2
IEMRRS14B050100,Nitrite,2005,0.0116,5
ATFW73190967,Ammonium,2005,0.069457,12
ATFW61400287,Phosphate,2005,0.013958,12
ATFW61400217,Total organic carbon (TOC),2005,1.86667,12
SE662322-139339,Ammonium,2005,0.007995,4
DEGM_DEBW_69-358-1,Ammonium,2005,0.01,1
FRBSS000PVGQ,Nitrate,2005,51.8,1
IT06GO003,BOD5,2005,3.25833,12
FISW_511,Secchi depth,2005,1.6,2
DESM_BWU43,Nitrite,2005,0.03,13
ATPG70322032,Nitrate,2005,15.25,1
HU102087742,BOD5,2005,3.06429,14
FRFR05131000,BOD5,2005,1.95833,12
DEGM_SH_5239,Nitrite,2005,0.003292,2
FRBSS001SFZW,Nitrate,2005,1.95,4
FISW_230,Chlorophyll a,2005,3.014,7
SE728095-175926,Chlorophyll a,2005,3.6,4
ES080ESPFES080-JU111,Nitrite,2005,0.185441,1
CZVP7512,Nitrate,2005,7.1,2
DESM_DEST_410720_A,Total organic carbon (TOC),2005,10.3,13
SE672467-148031,Total phosphorus,2005,0.005,4
CZVP7713,Nitrite,2005,0.0115,2
DEGM_DERP_2397188100,Nitrate,2005,2.575,2
IEMRRS18B021900,Nitrate,2005,2.240093,10
HR40420,Total phosphorus,2005,0.0153,3
ATFW30900037,Ammonium,2005,0.014991,12
SE709218-169710,Phosphate,2005,0.005,4
BG3AR00133MS0010,Ammonium,2005,0.165897,12
FRGR04214000,Phosphate,2005,0.230053,12
IT07BRUGNB,Nitrate,2005,0.137506,4
HU101179583,Nitrate,2005,1.220781,48
BG3G000PRQHMP038,Ammonium,2005,1.1325,4
ATPG30800822,Nitrate,2005,57.6,1
RSLW00008,Nitrite,2005,0.0255,1
FRDR06123500,Ammonium,2005,0.20404,12
RSGW00003,Ammonium,2005,0.01,1
SKIDK245,Phosphate,2005,0.088833,12
FRBSS002PJPT,Nitrate,2005,8.145,2
IT0801000500,Nitrite,2005,0.033667,12
FRBSS002GFZW,Nitrate,2005,1.0,1
DEGM_DEBY_4110812900015,Nitrite,2005,0.02,2
FRBSS002FMPB,Nitrate,2005,45.8,2
FRBSS002PJWZ,Nitrate,2005,8.686667,3
FRBSS000UNDQ,Nitrate,2005,25.3,2
FRFR05130000,BOD5,2005,2.0,13
RSLW00007,BOD5,2005,3.1833,1
PL07S0801_0078,Total organic carbon (TOC),2005,10.158,12
SE700773-157350,Phosphate,2005,0.003,12
IT05221,Ammonium,2005,0.035024,11
SE656206-159170,Phosphate,2005,0.003,4
RSLW00065,Nitrate,2005,0.49152,1
ATPG30800502,Nitrate,2005,34.175,1
NO083-38548,Total organic carbon (TOC),2005,1.133333,3
RSLW00045,Chlorophyll a,2005,0.025,1
NO022-40959,Total organic carbon (TOC),2005,5.1,2
LTR33,BOD5,2005,2.41379,12
ATKK61101032,Ammonium,2005,0.01,1
DEGM_HE_6761,Nitrite,2005,0.012,1
IT03POOG3CH2LN1LO1,Total phosphorus,2005,0.1568,55
DESM_BB_HV_0080,Ammonium,2005,0.120925,25
BG4ST06731MS160,BOD5,2005,3.1,10
ES050ESPF41204,Nitrite,2005,0.061365,7
FISW_150,Phosphate,2005,0.002,2
RO143900_1,Phosphate,2005,0.0437,24
FRBSS000EFKV,Nitrate,2005,33.0,1
FRBSS002BFGJ,Nitrite,2005,0.05,2
CZPMO_1175,Total organic carbon (TOC),2005,5.1833,12
FRFR05131000,Nitrite,2005,0.034873,12
FRBSS002BKFM,Nitrate,2005,6.8,5
HU101845507,Ammonium,2005,0.049729,48
IEMRRS03B010800,Ammonium,2005,0.080405,5
IT09S1213,Ammonium,2005,0.054966,2
CZPOD_1141,Chlorophyll a,2005,2.05,12
ATPG32101022,Nitrate,2005,29.45,1
CHNTQ23,Total phosphorus,2005,0.0225,4
DEGM_BB_36475124,Nitrite,2005,0.03,2
PLGW2000121_001,Nitrite,2005,0.01,1
RO40900,BOD5,2005,4.22,4
IEMRRS14B011000,Nitrate,2005,3.044577,9
IT09S1167,Total phosphorus,2005,0.1425,7
FISW_823,Ammonium,2005,0.009494,4
DESM_HE_115,Total organic carbon (TOC),2005,9.37,26
FRFR05018000,Total phosphorus,2005,0.062083,12
ES020ESBT002900752,Nitrate,2005,6.0,1
IT03POOG2LN1LO2,Nitrate,2005,0.560737,42
NO027-39668,Total phosphorus,2005,0.0055,2
ES030ESPFTA48604003,Nitrate,2005,1.903899,4
FRBSS002KXNX,Nitrate,2005,4.6,4
EESJA9419000,Nitrate,2005,0.4,1
LVG2010100,Phosphate,2005,0.021,10
SE690345-149315,Ammonium,2005,0.013991,4
FRCR02041950,Nitrate,2005,1.290914,12
RSLW00059,Ammonium,2005,0.004997,1
DESM_DEST_2150020_A,Phosphate,2005,0.015,13
SE703847-162474,Total phosphorus,2005,0.032,12
ES020ESPF004300090,Nitrate,2005,2.15232,12
FISW_410,Nitrite,2005,0.001,1
SE736804-160569,Nitrate,2005,0.005,4
HU101178405,Ammonium,2005,0.194898,15
RSLW00049,Secchi depth,2005,2.95,1
ES080ESPFES080-JU188,Nitrite,2005,0.00912,1
ATPG20803072,Nitrite,2005,0.00657,1
FRBSS002BMMK,Nitrate,2005,2.58,5
FRBSS000JVRK,Nitrate,2005,31.55,2
ATPG61046332,Nitrate,2005,37.65,1
