countryCode,monitoringSiteIdentifier,waterBodyIdentifier,waterBodyName,specialisedZoneType,lon,lat,statusCode
IT,IT2111141,ITARW02AD30600020BZ,RIO TRAFOI,riverWaterBody,10.50965,46.54089,stable
IT,IT2111144,ITARW02AD29600010BZ,RIO PLIMA,riverWaterBody,10.81821,46.58736,stable
IT,IT2111145,ITARW02AD28900030BZ,RIO DI SENALES,riverWaterBody,10.80167,46.73566,stable
IT,IT2111146,ITARW02AD28900010BZ,RIO DI SENALES,riverWaterBody,10.93776,46.67851,stable
IT,IT2111147,ITARW02AD28900010BZ,RIO DI SENALES,riverWaterBody,10.97686,46.64779,stable
IT,IT2111148,ITARW02AD28000020BZ,RIO DI PLAN,riverWaterBody,11.06547,46.78292,stable
IT,IT2111149,ITARW02AD27300030BZ,TORRENTE PASSIRIO,riverWaterBody,11.16505,46.83092,stable
IT,IT2111150,ITARW02AD27300010BZ,TORRENTE PASSIRIO,riverWaterBody,11.20688,46.74392,stable
IT,IT2111154,ITARW02AD27300010BZ,TORRENTE PASSIRIO,riverWaterBody,11.14662,46.66605,stable
IT,IT2111155,ITARW02AD27400010BZ,RIO FINALE O SPRONSER O FINELE,riverWaterBody,11.16705,46.69743,stable
IT,IT2111156,ITARW02AD26300030BZ,TORRENTE VALSURA,riverWaterBody,10.91918,46.50671,stable
IT,IT2111157,ITARW02AD26300020BZ,TORRENTE VALSURA,riverWaterBody,11.04876,46.56476,stable
IT,IT2111159,ITARW02AD26300010BZ,TORRENTE VALSURA,riverWaterBody,11.14918,46.62234,stable
IT,IT2111160,ITARW02AD26200010BZ,RIO ESCHIO O DI GARGAZZONE,riverWaterBody,11.20613,46.58737,stable
IT,IT2111161,ITARW02AD26000010BZ,RIO DI VILPIANO,riverWaterBody,11.22915,46.55874,stable
IT,IT2111162,ITARW02AD25600020BZ,LA ROGGIA,riverWaterBody,11.19249,46.56331,stable
IT,IT2111163,ITARW02AD25400010BZ,FOSSA DELL'ADIGE,riverWaterBody,11.2731,46.4918,stable
IT,IT2111166,ITARW02AD25800010BZ,RIO DI PRISSIANO,riverWaterBody,11.1498,46.54606,stable
IT,IT2111167,ITARW02AD25300010BZ,FOSSA DI BONIFICA DELL'ADIGE,riverWaterBody,11.30871,46.47826,stable
IT,IT2111173,ITARW02AD27200010BZ,RIO DI NOVA,riverWaterBody,11.17528,46.64597,stable
IT,IT2111174,ITARW02AD14300020BZ,RIO DI VALLARSA,riverWaterBody,11.38333,46.41095,stable
IT,IT2111176,ITARW02AD14100010BZ,FOSSA GRANDE O DI BRONZOLO O ADIGE VEC.,riverWaterBody,11.32044,46.43487,stable
IT,IT2111177,ITARW02AD14500010BZ,FOSSA DI LAIVES,riverWaterBody,11.29002,46.35375,stable
IT,IT2111179,ITARW02AD13900010BZ,RIO NERO (RIO D'ORA),riverWaterBody,11.30262,46.34252,stable
IT,IT2111180,ITARW02AD13800010BZ,T. TRODENA (TORRENTE VILL),riverWaterBody,11.28831,46.31459,stable
IT,IT2111183,ITARW02AD13700010BZ,FOSSA PORZEN,riverWaterBody,11.23323,46.25952,stable
IT,IT2111184,ITARW02AD13500020BZ,FOSSA DI SALORNO,riverWaterBody,11.18765,46.23709,stable
IT,IT2111185,ITARW02AD13200020BZ,FOSSA GRANDE DI CALDARO,riverWaterBody,11.25744,46.36398,stable
IT,IT2111186,ITARW02AD13200020BZ,FOSSA GRANDE DI CALDARO,riverWaterBody,11.22667,46.29781,stable
IT,IT2111187,ITARW02AD13700010BZ,FOSSA PORZEN,riverWaterBody,11.22686,46.25163,stable
IT,IT2111189,ITARW02AD13300010BZ,FOSSA PICCOLA DI CALDARO,riverWaterBody,11.21168,46.25859,stable
IT,IT2111190,ITARW02AD13200020BZ,FOSSA GRANDE DI CALDARO,riverWaterBody,11.19516,46.25208,stable
IT,IT2111191,ITARW02AD31500010BZ,RIO MELZ O DI SLINGIA (VALLE DI SLINGIA),riverWaterBody,10.47943,46.69989,stable
IT,IT2111194,ITARW02AD13900030BZ,RIO NERO (RIO D'ORA),riverWaterBody,11.40227,46.33598,stable
IT,IT2111195,ITARW02AD14400010BZ,FOSSO DI CAMPO E FOSSO DI PIETRA,riverWaterBody,11.33321,46.42902,stable
IT,IT2111197,ITARW02AD13400010BZ,RIO POZZO O RIO MOLINI,riverWaterBody,11.25651,46.3984,stable
IT,IT2111202,ITARW02AD14600060BZ,FIUME ISARCO,riverWaterBody,11.4553,46.95275,stable
IT,IT2111203,ITARW02AD14600050BZ,FIUME ISARCO,riverWaterBody,11.48797,46.86419,stable
IT,IT2111205,ITARW02AD14600050BZ,FIUME ISARCO,riverWaterBody,11.58918,46.80171,stable
IT,IT2111206,ITARW02AD14600040BZ,FIUME ISARCO,riverWaterBody,11.64544,46.74511,stable
IT,IT2111208,ITARW02AD14600030BZ,FIUME ISARCO,riverWaterBody,11.61313,46.6651,stable
IT,IT2111209,ITARW02AD14600020BZ,FIUME ISARCO,riverWaterBody,11.53428,46.60996,stable
IT,IT2111210,ITARW02AD14600020BZ,FIUME ISARCO,riverWaterBody,11.40504,46.49399,stable
IT,IT2111212,ITARW02AD14600010BZ,FIUME ISARCO,riverWaterBody,11.31912,46.47976,stable
IT,IT2111230,ITARW02AD25200010BZ,RIO DI FLERES,riverWaterBody,11.43399,46.94072,stable
IT,IT2111233,ITARW02AD24100030BZ,RIO RIDANNA,riverWaterBody,11.33597,46.8986,stable
IT,IT2111234,ITARW02AD24100010BZ,RIO RIDANNA,riverWaterBody,11.4287,46.88405,stable
IT,IT2111236,ITARW02AD24700010BZ,TORRENTE VIZZE,riverWaterBody,11.47311,46.90076,stable
IT,IT2111238,ITARW02AD23500020BZ,RIO DI SCALERES,riverWaterBody,11.62904,46.74047,stable
IT,IT2111241,ITARW02AD18000010BZ,RIO DI FUNES,riverWaterBody,11.59691,46.6541,stable
IT,IT2111244,ITARW02AD17200020BZ,RIO GARDENA,riverWaterBody,11.64424,46.57588,stable
IT,IT2111246,ITARW02AD17200010BZ,RIO GARDENA,riverWaterBody,11.55385,46.59813,stable
IT,IT2111254,ITARW02AD15900020BZ,TORRENTE EGA,riverWaterBody,11.46466,46.43857,stable
IT,IT2111256,ITARW02AD15900010BZ,TORRENTE EGA,riverWaterBody,11.39467,46.48983,stable
IT,IT2111257,ITARW02AD14700040BZ,TORRENTE TALVERA,riverWaterBody,11.36538,46.76064,stable
IT,IT2111258,ITARW02AD15300010BZ,RIO VALDURNO,riverWaterBody,11.40427,46.68921,stable
IT,IT2111259,ITARW02AD14700030BZ,TORRENTE TALVERA,riverWaterBody,11.42309,46.78242,stable
IT,IT2111260,ITARW02AD14700020BZ,TORRENTE TALVERA,riverWaterBody,11.35782,46.62966,stable
IT,IT2111265,ITARW02AD14700010BZ,TORRENTE TALVERA,riverWaterBody,11.34919,46.50548,stable
IT,IT2111266,ITARW02AD14700020BZ,TORRENTE TALVERA,riverWaterBody,11.36415,46.53069,stable
IT,IT2111300,ITARW02AD18200050BZ,FIUME RIENZA,riverWaterBody,12.22141,46.67375,stable
IT,IT2111302,ITARW02AD18200040BZ,FIUME RIENZA,riverWaterBody,12.11918,46.74933,stable
IT,IT2111303,ITARW02AD18200040BZ,FIUME RIENZA,riverWaterBody,12.0878,46.76003,stable
IT,IT2111304,ITARW02AD18200030BZ,FIUME RIENZA,riverWaterBody,11.9511,46.78789,stable
IT,IT2111308,ITARW02AD18200020BZ,FIUME RIENZA,riverWaterBody,11.69972,46.81595,stable
IT,IT2111309,ITARW02AD18200010BZ,FIUME RIENZA,riverWaterBody,11.66611,46.71779,stable
IT,IT2111330,ITARW02AD22800010BZ,RIO STOLLA,riverWaterBody,12.15043,46.70244,stable
IT,IT2111333,ITARW02AD22500010BZ,RIO DI CASIES O PUDIO,riverWaterBody,12.13398,46.76633,stable
IT,IT2111335,ITARW02AD22200010BZ,RIO DI ANTERSELVA,riverWaterBody,12.08274,46.82267,stable
IT,IT2111337,ITARW02AD20500050BZ,TORRENTE AURINO,riverWaterBody,12.14147,47.05448,stable
IT,IT2111340,ITARW02AD20500030BZ,TORRENTE AURINO,riverWaterBody,11.93602,46.93488,stable
IT,IT2111341,ITARW02AD21100010BZ,RIO DI RIVA,riverWaterBody,11.97269,46.91532,stable
IT,IT2111342,ITARW02AD20500010BZ,TORRENTE AURINO,riverWaterBody,11.94668,46.89218,stable
IT,IT2111345,ITARW02AD20500010BZ,TORRENTE AURINO,riverWaterBody,11.93333,46.81086,stable
IT,IT2111352,ITARW02AD19500010BZ,RIO DI S.VIGILIO,riverWaterBody,11.90427,46.71634,stable
IT,IT2111353,ITARW02AD19400020BZ,RIO GADERA,riverWaterBody,11.88779,46.72068,stable
IT,IT2111354,ITARW02AD19400010BZ,RIO GADERA,riverWaterBody,11.88375,46.77738,stable
IT,IT2111356,ITARW02AD18700010BZ,RIO FUNDRES,riverWaterBody,11.72746,46.83121,stable
IT,IT2111357,ITARW02AD18700010BZ,RIO FUNDRES,riverWaterBody,11.70401,46.89091,stable
IT,IT2111359,ITARW02AD18300010BZ,RIO LASANCA O LUSON,riverWaterBody,11.73147,46.75271,stable
IT,IT2111360,ITARW02AD20700020BZ,RIO SELVA DEI MOLINI,riverWaterBody,11.80667,46.91254,stable
IT,IT2111361,ITARW02AD20700010BZ,RIO SELVA DEI MOLINI,riverWaterBody,11.90399,46.8926,stable
IT,IT2111404,ITARW15DR00100020BZ,FIUME DRAVA,riverWaterBody,12.33742,46.73359,stable
IT,IT2111405,ITARW15DR00300020BZ,RIO DI SESTO,riverWaterBody,12.3246,46.71199,stable
IT,IT2112002,ITALW02AD0100BZ,LAGO DI S. VALENTINO ALLA MUTA,lakeWaterBody,10.53169,46.75363,stable
IT,IT2112022,ITALW02AD1000BZ,CALDARO,lakeWaterBody,11.26327,46.37849,stable
IT,IT2112102,ITALW02AD1300BZ,LAGO DI BRAIES,lakeWaterBody,12.08453,46.69489,stable
IT,IT2112202,ITALW02AD1200BZ,LAGO DI ANTERSELVA,lakeWaterBody,12.16591,46.8857,stable
IT,IT2112232,ITALW02AD1100BZ,LAGO DI CAREZZA,lakeWaterBody,11.57513,46.40926,stable
IT,IT2113082,ITALW02AD1600BZ,BACINO DI GIOVERETTO,lakeWaterBody,10.72008,46.50356,stable
IT,IT2114002,ITAGW00005400BZ,BRUNICO,groundWaterBody,11.93281,46.80064,stable
IT,IT2114009,ITAGW00001900BZ,PASSIRIO,groundWaterBody,11.22841,46.78186,stable
IT,IT2114029,ITAGW00002200BZ,VAL D'ADIGE,groundWaterBody,11.21736,46.25696,stable
IT,IT2114035,ITAGW00002200BZ,VAL D'ADIGE,groundWaterBody,11.24627,46.32904,stable
IT,IT2114036,ITAGW00002200BZ,VAL D'ADIGE,groundWaterBody,11.19895,46.23759,stable
IT,IT22PR000004,ITARW02AD00100110TN,FIUME ADIGE,riverWaterBody,11.03784,45.91244,stable
IT,IT22PR000005,ITARW02AD00100090TN,FIUME ADIGE,riverWaterBody,10.99714,45.85812,stable
IT,IT22PR000012,ITARW02AD07200110TN,TORR. AVISIO,riverWaterBody,11.66692,46.39404,stable
IT,IT22PR000015,ITARW02AD06500030TN,TORR. FERSINA,riverWaterBody,11.22386,46.06892,stable
IT,IT22PR000017,ITARW02AD05000010TN,LENO DI VALLARSA,riverWaterBody,11.02232,45.881,stable
IT,IT22PR000022,ITARW03BB05200070TV,FIUME ASTICO - TESINA,riverWaterBody,11.25796,45.92073,stable
IT,IT22PR000026,ITARW02AD07200040TN,TORR. AVISIO,riverWaterBody,11.24648,46.18225,stable
IT,IT22PR000027,IT22E100000000110TN,FIUME SARCA,riverWaterBody,10.9468,46.04653,stable
IT,IT22SD000109,ITARW02AD07000010TN,LAVISOTTO,riverWaterBody,11.11286,46.04811,stable
IT,IT22SD000112,ITARW02AD05900030TN,ROGGIA DI BONDONE O ROMAGNANO,riverWaterBody,11.10587,46.00823,stable
IT,IT22SD000114,ITARW02AD05900010TN,ROGGIA DI BONDONE O FOSSO RIMONE,riverWaterBody,11.09463,45.94701,stable
IT,IT22SD000116,ITARW02AD06000010TN,TORRENTE ARIONE,riverWaterBody,11.09448,45.95402,stable
IT,IT22SD000118,ITARW02AD05600010TN,RIO MOLINI,riverWaterBody,11.03937,45.91476,stable
IT,IT22SD000122,ITARW02AD04800010TN,TORR. CAMERAS,riverWaterBody,10.99329,45.8506,stable
IT,IT22SD000123,ITARW02AD06300010TN,RIO VALSORDA,riverWaterBody,11.12636,46.00034,stable
IT,IT22SD000125,ITARW02AD05700010TN,TORRENTE CAVALLO,riverWaterBody,11.10115,45.92838,stable
IT,IT22SD000127,ITARW02AD04900010TN,RIO GRESTA,riverWaterBody,10.95384,45.8529,stable
IT,IT22SD000128,ITARW02AD04600010TN,RIO SORNA,riverWaterBody,11.01071,45.81405,stable
IT,IT22SD000130,ITARW02AD03900010TN,TORRENTE AVIANA,riverWaterBody,10.94217,45.73056,stable
IT,IT22SD000133,ITARW02AD04300010TN,TORRENTE ALA,riverWaterBody,10.9982,45.76087,stable
IT,IT22SD000134,ITARW02AD13200010TN,FOSSA DI CALDARO,riverWaterBody,11.12636,46.19658,stable
IT,IT22SD000137,ITARW02AD05000030TN,LENO DI VALLARSA,riverWaterBody,11.06994,45.85885,stable
IT,IT22SD000140,ITARW02AD04700010TN,TORRENTE LODRONE,riverWaterBody,10.97532,45.80826,stable
IT,IT22SD000141,ITARW02AD06000030TN,TORRENTE ARIONE,riverWaterBody,11.05874,45.97289,stable
IT,IT22SD000143,ITARW02AD04300020TN,TORRENTE ALA,riverWaterBody,11.07918,45.71882,stable
IT,IT22SD000144,ITARW02AD06100010TN,FOSSA MAESTRA DI ALDENO,riverWaterBody,11.09527,45.95441,stable
IT,IT22SD000145,ITARW02AD05100020TN,LENO DI TERRAGNOLO,riverWaterBody,11.18296,45.86364,stable
IT,IT22SD000146,ITARW02AD32000010TN,ROGGIA DI TERLAGO - ROGGIA DI CASALIN,riverWaterBody,11.05337,46.09489,stable
IT,IT22SD000147,ITARW02AD00100110TN,FIUME ADIGE,riverWaterBody,11.01631,45.89091,stable
IT,IT22SD000149,ITARW02AD00100090TN,FIUME ADIGE,riverWaterBody,10.9989,45.8408,stable
IT,IT22SD000150,ITARW02AD05500010TN,BASTIA DI CASTELPIETRA,riverWaterBody,11.04099,45.9142,stable
IT,IT22SD000151,ITARW02AD06400010TN,RIO DI VAL NEGRA - RIO CAGAREL,riverWaterBody,11.13049,46.02938,stable
IT,IT22SD000152,ITARW02AD09700010TN,FOSSA MAESTRA S. MICHELE-LAVIS,riverWaterBody,11.08015,46.13058,stable
IT,IT22SD000153,ITARW02AD07000020TN,LAVISOTTO,riverWaterBody,11.10935,46.09457,stable
IT,IT22SD000154,ITARW02AD05900020TN,ROGGIA DI BONDONE O FOSSO RIMONE,riverWaterBody,11.09938,45.95636,stable
IT,IT22SD000155,ITARW02AD07100020TN,RIO DI VELA,riverWaterBody,11.07156,46.08408,stable
IT,IT22SD000158,ITARW02AD04600040TN,RIO SORNA,riverWaterBody,10.91881,45.79362,stable
IT,IT22SD000159,ITARW02AD00100140TN,FIUME ADIGE,riverWaterBody,11.0761,46.13719,stable
IT,IT22SD000161,ITARW02AD04600020TN,RIO SORNA,riverWaterBody,10.97327,45.81095,stable
IT,IT22SD000162,ITARW02AD05600020TN,RIO MOLINI,riverWaterBody,11.0317,45.92676,stable
IT,IT22SD000163,ITARW02AD06300030TN,RIO VALSORDA,riverWaterBody,11.16708,46.00546,stable
IT,IT22SD000203,ITARW03BB13600010TN,TORRENTE CEGGIO,riverWaterBody,11.47568,46.05456,stable
IT,IT22SD000204,ITARW03BB13700010TN,TORRENTE MOGGIO,riverWaterBody,11.46751,46.04753,stable
IT,IT22SD000206,ITARW03BB14000010TN,LA VENA,riverWaterBody,11.32503,46.00545,stable
IT,IT22SD000208,ITARW03BB00100160TN,FIUME BRENTA,riverWaterBody,11.41044,46.03908,stable
IT,IT22SD000210,ITARW03BB13100020TN,TORRENTE GRIGNO,riverWaterBody,11.61907,46.11019,stable
IT,IT22SD000211,ITARW03BB13300010TN,TORRENTE CHIEPPENA,riverWaterBody,11.51898,46.04598,stable
IT,IT22SD000212,ITARW03BB00100120TN,FIUME BRENTA,riverWaterBody,11.61087,46.0139,stable
IT,IT22SD000213,ITARW03BB13100010TN,TORRENTE GRIGNO,riverWaterBody,11.63787,46.00973,stable
IT,IT22SD000214,ITARW03BB13800010TN,FIUME BRENTA VECCHIO,riverWaterBody,11.45246,46.05414,stable
IT,IT22SD000302,IT22E104000000030TN,TORRENTE ARN?,riverWaterBody,10.73503,46.03365,stable
IT,IT22SD000303,IT22E100000000030TN,FIUME SARCA,riverWaterBody,10.82262,46.19952,stable
IT,IT22SD000304,IT22E1A3020000030TN,TORRENTE DUINA,riverWaterBody,10.87132,46.03258,stable
IT,IT22SD000306,IT22E1A3030000030TN,TORRENTE DAL,riverWaterBody,10.8699,46.03108,stable
IT,IT22SD000308,IT22E1A3030000020TN,TORRENTE DAL,riverWaterBody,10.86913,46.00931,stable
IT,IT22SD000312,IT22E101A10500010TN,RIO VAL D'AGOLA,riverWaterBody,10.82073,46.19721,stable
IT,IT22SD000313,IT22E1Z1020000020TN,RIO SALAGONI,riverWaterBody,10.91226,45.96269,stable
IT,IT22SD000316,IT22E100000000090TN,FIUME SARCA,riverWaterBody,10.86996,46.03737,stable
IT,IT22SD000317,IT22E1Z1010000030TN,RIO SALONE,riverWaterBody,10.8847,45.89042,stable
IT,IT22SD000318,IT22E100000000100TN,FIUME SARCA,riverWaterBody,10.88092,46.04179,stable
IT,IT22SD000319,IT22E1A3020000010TN,TORRENTE DUINA,riverWaterBody,10.80628,46.00816,stable
IT,IT22SD000320,IT22E151000000020TN,RIO BONDAI,riverWaterBody,10.92361,46.08392,stable
IT,IT22SD000322,IT22E100000000150TN,FIUME SARCA,riverWaterBody,10.88261,45.88452,stable
IT,IT22SD000323,IT22E100000000120TN,FIUME SARCA,riverWaterBody,10.92761,45.98907,stable
IT,IT22SD000326,IT22E1BA020700010TN,RIO SECCO,riverWaterBody,10.81448,45.94673,stable
IT,IT22SD000327,IT22E100000000010TN,FIUME SARCA,riverWaterBody,10.81609,46.23643,stable
IT,IT22SD000331,IT22E100000000110TN,FIUME SARCA,riverWaterBody,10.9468,46.02011,stable
IT,IT22SD000334,IT22E1A3030500010TN,RIO CARERA,riverWaterBody,10.86894,46.00966,stable
IT,IT22SD000403,IT22E2Z2020000030TN,TORRENTE ADAN?,riverWaterBody,10.64068,45.93667,stable
IT,IT22SD000405,IT22E2Z1020000050TN,TORRENTE PALVICO,riverWaterBody,10.55054,45.81984,stable
IT,IT22SD000406,IT22E200000000090TN,FIUME CHIESE,riverWaterBody,10.56778,45.85489,stable
IT,IT22SD000411,IT22E200000000050TN,FIUME CHIESE,riverWaterBody,10.58674,45.95291,stable
IT,IT22SD000501,ITARW02AD09800060TN,TORR. NOCE,riverWaterBody,10.7619,46.31119,stable
IT,IT22SD000503,ITARW02AD11900010TN,TORRENTE RABBIES,riverWaterBody,10.91599,46.35656,stable
IT,IT22SD000504,ITARW02AD12700010TN,TORRENTE VERMIGLIANA,riverWaterBody,10.73355,46.30848,stable
IT,IT22SD000505,ITARW02AD11800010TN,TORRENTE BARNES,riverWaterBody,11.0161,46.3945,stable
IT,IT22SD000507,ITARW02AD11700010TN,TORRENTE LAVAZE',riverWaterBody,11.02798,46.42318,stable
IT,IT22SD000509,ITARW02AD11600010TN,TORRENTE PESCARA,riverWaterBody,11.03521,46.39641,stable
IT,IT22SD000510,ITARW02AD11100010TN,RIO RIBOSC,riverWaterBody,11.05041,46.35026,stable
IT,IT22SD000511,ITARW02AD11300010TN,RIO SASSO O ROGGIA DI FONDO,riverWaterBody,11.13209,46.43633,stable
IT,IT22SD000512,ITARW02AD10500010TN,TORRENTE TRESENICA,riverWaterBody,11.04178,46.30708,stable
IT,IT22SD000513,ITARW02AD11200010TN,TORRENTE NOVELLA,riverWaterBody,11.07874,46.39746,stable
IT,IT22SD000514,ITARW02AD10300010TN,RIO DI TUAZEN O RIO DI DENNO,riverWaterBody,11.05797,46.26306,stable
IT,IT22SD000515,ITARW02AD11000010TN,RIO MOSCABIO,riverWaterBody,11.13168,46.40841,stable
IT,IT22SD000516,ITARW02AD10100010TN,TORRENTE LOVERNATICO,riverWaterBody,11.05878,46.2422,stable
IT,IT22SD000518,ITARW02AD09900010TN,RIO SPOREGGIO,riverWaterBody,11.05392,46.23718,stable
IT,IT22SD000519,ITARW02AD10800010TN,RIO LINOR - S.ROMEDIO,riverWaterBody,11.07516,46.36346,stable
IT,IT22SD000521,ITARW02AD10400010TN,RIO PONGAIOLA,riverWaterBody,11.06266,46.27085,stable
IT,IT22SD000522,ITARW02AD09800020TN,TORR. NOCE,riverWaterBody,11.10124,46.21946,stable
IT,IT22SD000524,ITARW02AD09800040TN,TORR. NOCE,riverWaterBody,11.06404,46.31186,stable
IT,IT22SD000525,ITARW02AD10200010TN,TORRENTE RINASCICO,riverWaterBody,11.06171,46.24744,stable
IT,IT22SD000526,ITARW02AD10600010TN,RIO ROSNA,riverWaterBody,11.04036,46.30746,stable
IT,IT22SD000527,ITARW02AD11800020TN,TORRENTE BARNES,riverWaterBody,10.92766,46.42534,stable
IT,IT22SD000528,ITARW02AD11000010TN,RIO MOSCABIO,riverWaterBody,11.1274,46.3914,stable
IT,IT22SD000529,ITARW02AD09800030TN,TORR. NOCE,riverWaterBody,11.06373,46.26895,stable
IT,IT22SD000530,ITARW02AD10000010TN,RIO MOLINO,riverWaterBody,11.03326,46.20345,stable
IT,IT22SD000532,ITARW02AD11500010TN,RIO RABIOLA,riverWaterBody,11.1217,46.44869,stable
IT,IT22SD000533,ITARW02AD11200020TN,TORRENTE NOVELLA,riverWaterBody,11.11613,46.43575,stable
IT,IT22SD000536,ITARW02AD10700010TN,RIO SETTE FONTANE,riverWaterBody,11.06769,46.32614,stable
IT,IT22SD000537,ITARW02AD12700030TN,TORRENTE VERMIGLIANA,riverWaterBody,10.60801,46.25988,stable
IT,IT22SD000538,ITARW02AD13000010TN,TORRENTE NOCE BIANCO,riverWaterBody,10.68883,46.35716,stable
IT,IT22SD000540,ITARW02AD12000010TN,TORRENTE RAGAIOLO,riverWaterBody,10.79192,46.40864,stable
IT,IT22SD000541,ITARW02AD11200010TN,TORRENTE NOVELLA,riverWaterBody,11.08702,46.40648,stable
IT,IT22SD000588,ITARW02AD09800030TN,TORR. NOCE,riverWaterBody,11.06266,46.26288,stable
IT,IT22SD000607,ITARW02AD08500010TN,TORR. TRAVIGNOLO,riverWaterBody,11.61665,46.30993,stable
IT,IT22SD000611,ITARW02AD07500010TN,RIO DELLE SEGHE,riverWaterBody,11.3435,46.24249,stable
IT,IT22SD000613,ITARW02AD07400010TN,RIO DI BRUSAGO,riverWaterBody,11.30997,46.21984,stable
IT,IT22SD000615,ITARW02AD07300010TN,RIO DI REGNANA,riverWaterBody,11.24804,46.18249,stable
IT,IT22SD000616,ITARW02AD08000010TN,RIO VAL DI GAMBIS,riverWaterBody,11.45585,46.2816,stable
IT,IT22SD000618,ITARW02AD07800010TN,RIO VAL DI PREDAIA,riverWaterBody,11.4152,46.27122,stable
IT,IT22SD000619,ITARW02AD07200020TN,TORR. AVISIO,riverWaterBody,11.13254,46.15064,stable
IT,IT22SD000621,ITARW02AD07200050TN,TORR. AVISIO,riverWaterBody,11.3047,46.22279,stable
IT,IT22SD000623,ITARW02AD07400020TN,RIO DI BRUSAGO,riverWaterBody,11.33478,46.18268,stable
IT,IT22SD000627,ITARW02AD08900010TN,RIO VALSORDA,riverWaterBody,11.62985,46.34899,stable
IT,IT22SD000628,ITARW02AD07200150TN,TORR. AVISIO,riverWaterBody,11.79249,46.45645,stable
IT,IT22SD000629,ITARW02AD07600010TN,RIO CADINO,riverWaterBody,11.41092,46.26771,stable
IT,IT22SD000630,ITARW02AD07900020TN,RIO VAL MOENA,riverWaterBody,11.45836,46.2495,stable
IT,IT22SD000632,ITARW02AD07200070TN,TORR. AVISIO,riverWaterBody,11.50741,46.28447,stable
IT,IT22SD000633,ITARW02AD07200090TN,TORR. AVISIO,riverWaterBody,11.6047,46.33312,stable
IT,IT22SD000634,ITARW02AD08300010TN,RIO CAVELONTE,riverWaterBody,11.54192,46.28263,stable
IT,IT22SD000638,ITARW02AD07200100TN,TORR. AVISIO,riverWaterBody,11.6616,46.37712,stable
IT,IT22SD000702,ITARW02AD06800010TN,RIO NEGRO,riverWaterBody,11.24676,46.0729,stable
IT,IT22SD000709,ITARW02AD06600020TN,RIO S. COLOMBA,riverWaterBody,11.18688,46.08453,stable
IT,IT22SD000710,ITARW02AD06700010TN,TORR. SILLA-RIO CAMPO-ROGGIA LAGO DELLE PIAZZE,riverWaterBody,11.19397,46.08136,stable
IT,IT22SD000711,ITARW02AD06500020TN,TORR. FERSINA,riverWaterBody,11.15323,46.07534,stable
IT,IT22SD000713,ITARW02AD06600030TN,RIO S. COLOMBA,riverWaterBody,11.18049,46.09658,stable
IT,IT22SD000714,ITARW02AD06500040TN,TORR. FERSINA,riverWaterBody,11.27615,46.07612,stable
IT,IT22SD000716,ITARW02AD06700030TN,TORR. SILLA-RIO CAMPO-ROGGIA LAGO DELLE PIAZZE,riverWaterBody,11.20867,46.10924,stable
IT,IT22SD000805,ITARW03BB11300060TV,TORRENTE CISMON,riverWaterBody,11.76077,46.09685,stable
IT,IT22SD000806,ITARW03BB11900040TN,TORRENTE VANOI,riverWaterBody,11.63574,46.21141,stable
IT,IT22SD000903,IT22E1Z2A10200010TN,RIO FRAVEGGIO,riverWaterBody,10.98452,46.07,stable
IT,IT22SD000905,IT22E1Z2010000020TN,ROGGIA DI CALAVINO - RIO FREDDO,riverWaterBody,10.97738,46.05789,stable
IT,IT22SD000906,ITARW03BB14400010TN,RIO MANDOLA-RIO ROMBONOSS,riverWaterBody,11.24786,46.00748,stable
IT,IT22SD000908,ITARW03BB14200010TN,RIO VIGNOLA - RIO ASSIZZI,riverWaterBody,11.26701,46.02846,stable
IT,IT22SD000910,IT22E1B1000000040TN,TORRENTE PONALE,riverWaterBody,10.82358,45.86351,stable
IT,IT22SD000911,IT22E1BA030000040TN,TORRENTE ALBOLA - TORRENTE GAMELLA,riverWaterBody,10.84588,45.8817,stable
IT,IT22SD000912,IT22E1BA020000030TN,TORRENTE VARONE - TORRENTE MAGNONE,riverWaterBody,10.84608,45.8816,stable
IT,IT22SD000916,ITARW02AD06700040TN,TORR. SILLA-RIO CAMPO-ROGGIA LAGO DELLE PIAZZE,riverWaterBody,11.2635,46.14288,stable
IT,IT22SG000001,ITARW02AD00100160TN,FIUME ADIGE,riverWaterBody,11.14207,46.20604,stable
IT,IT22SG000002,ITARW02AD00100130TN,FIUME ADIGE,riverWaterBody,11.11585,46.07048,stable
IT,IT22SG000006,ITARW02AD00100080TV,FIUME ADIGE,riverWaterBody,10.92538,45.69781,stable
IT,IT22SG000007,ITARW02AD03200010TV,CANALE MEDIO ADIGE (BIFFIS),riverWaterBody,10.97044,45.74228,stable
IT,IT22SG000010,ITARW02AD09800050TN,TORR. NOCE,riverWaterBody,10.95568,46.3698,stable
IT,IT22SG000011,ITARW02AD09800010TN,TORR. NOCE,riverWaterBody,11.10354,46.19386,stable
IT,IT22SG000013,ITARW02AD07200060TN,TORR. AVISIO,riverWaterBody,11.42484,46.27117,stable
IT,IT22SG000014,ITARW02AD07200010TN,TORR. AVISIO,riverWaterBody,11.1093,46.13513,stable
IT,IT22SG000016,ITARW02AD06500010TN,TORR. FERSINA,riverWaterBody,11.11822,46.04421,stable
IT,IT22SG000019,ITARW03BB00100180TN,FIUME BRENTA,riverWaterBody,11.31284,46.0024,stable
